"Cell.line" "Timepoint" "Plate" "Well" "Rep" "Batch" "Chemical.Number" "Chemical.Concentration" "Solvent" "baseline" "height" "amplitude" "notch.amp" "notch.frac" "n.peaks" "n.peaks.expected" "BPM" "peak.max.avg" "peak.max.sd" "peak.max.cv" "peak.amp.avg" "peak.amp.sd" "peak.amp.cv" "peak.spacing.avg" "peak.spacing.sd" "peak.spacing.cv" "peak.freq.avg" "peak.freq.sd" "peak.freq.cv" "peak.width.avg" "peak.width.sd" "peak.width.cv" "rise.times.avg" "rise.times.sd" "rise.times.cv" "decay.times.avg" "decay.times.sd" "decay.times.cv" "decay.rise.ratio.avg" "decay.rise.ratio.sd" "decay.rise.ratio.cv" "Total.Cells" "All.Nuclei.Mean.Integr.Itensity" "Positive.W2.Mean.Stain.Area" "Positive.W2.Mean.Stain.Integr.Intens" "Cell.Positive.W2.Mean.Stain.Area"
"7211" 1434 "90min" 1 "E4" 1 1 3 0.1 "DMSO" 962.4970646 2061.90998 1099.412916 0 0 34 34.97925047 22.69819193 2078.058824 20.31560257 0.00977624 1115.561759 20.31560257 0.018211096 2.571969697 0.082858496 0.032215969 0.389198893 0.012553536 0.03225481 1.477941176 0.057328369 0.038789344 0.419117647 0.067995884 0.162235794 1.058823529 0.06333005 0.059811714 2.610294118 0.559100027 0.214190433 1708 2059868.875 816.060486 6121506 0.47778717
"7352" 1434 "90min" 1 "E5" 1 1 4 0.1 "DMSO" 1006.142857 2033.428571 1027.285714 0 0 32 32.95029234 21.36300417 2058.625 15.59104375 0.007573523 1052.482143 15.59104375 0.014813595 2.72983871 0.079691947 0.029192914 0.366623559 0.010679944 0.029130545 1.80859375 0.08971491 0.049604788 0.44140625 0.063375919 0.143577302 1.3671875 0.077365257 0.05658716 3.166666667 0.525343376 0.165897908 1626 2013831.625 867.223633 6338404 0.533347868
"7508" 1434 "90min" 1 "C6" 1 1 5 10 "DMSO" 987.0958904 1391.479452 404.3835616 0 0 19 20.27318759 12.68428373 1408.105263 18.90295314 0.013424389 421.0093727 18.90295314 0.044899127 4.5625 0.786197569 0.172317275 0.225570933 0.039605429 0.175578603 1.085526316 0.072799091 0.067063405 0.309210526 0.064123647 0.207378603 0.776315789 0.066912922 0.086192917 2.631578947 0.651633625 0.247620777 1661 2108913.25 823.639832 5821273 0.495869857
"7509" 1434 "90min" 1 "D6" 1 1 5 1 "DMSO" 915.7847358 1860.76908 944.9843444 1402.866928 0.51543943 33 34.47283889 22.03059805 1878.636364 17.45855482 0.009293206 962.8516278 17.45855482 0.018132134 2.6171875 0.164786947 0.062963371 0.383564271 0.024213539 0.063127722 1.75 0.149869735 0.085639849 0.420454545 0.061063026 0.145230981 1.329545455 0.149276189 0.112276108 3.232323232 0.615115439 0.190301339 1672 2046669.125 841.945007 6197005.5 0.503555626
"7510" 1434 "90min" 1 "E6" 1 1 5 0.1 "DMSO" 954.2896282 2066.892368 1112.60274 0 0 37 37.76618746 24.70097357 2082.702703 16.086338 0.00772378 1128.413075 16.086338 0.014255717 2.381944444 0.072852863 0.030585459 0.420207927 0.012887082 0.030668345 1.351351351 0.04963266 0.036728168 0.391891892 0.052392103 0.133690193 0.959459459 0.059322375 0.061828954 2.5 0.423554186 0.169421674 1806 2109349.25 791.074402 5735097 0.438025693
"7721" 1434 "90min" 1 "B7" 1 1 6 100 "PBS" 1006.671233 1320.450098 313.778865 1205.074364 0.632302405 21 21.98961384 14.01947149 1348.619048 19.55115391 0.014497166 341.9478147 19.55115391 0.057175841 4.19375 0.70649594 0.16846401 0.244668861 0.039068282 0.159678196 2.886904762 0.460815788 0.159622788 0.345238095 0.087542507 0.253571399 2.541666667 0.444292509 0.17480361 7.781746032 2.16000196 0.277572919 1499 2025557.625 915.367554 6875419 0.610652137
"7729" 1434 "90min" 1 "C7" 1 1 6 10 "PBS" 997.1917808 1751.465753 754.2739726 1384.726027 0.513784461 26 26.93520539 17.35744089 1774.769231 13.95509281 0.007863046 777.5774499 13.95509281 0.017946885 3.35 0.216506351 0.064628761 0.299696305 0.019188664 0.06402703 2.653846154 0.204045621 0.076886756 0.451923077 0.062017367 0.137229919 2.201923077 0.197094277 0.089510064 4.971153846 0.875576733 0.17613149 1768 2043343.75 802.671021 5687692.5 0.453999446
"7737" 1434 "90min" 1 "D7" 1 1 6 1 "PBS" 925.5655577 2021.894325 1096.328767 0 0 35 35.62862638 23.36578581 2042.171429 15.37087719 0.007526732 1116.605871 15.37087719 0.013765714 2.525735294 0.091180244 0.036100475 0.396424216 0.014282609 0.036028599 1.507142857 0.052007999 0.034507677 0.432142857 0.063179084 0.146199533 1.075 0.06913329 0.064310037 2.554761905 0.48756718 0.190846427 1724 2111495.25 812.461975 5867488 0.471265647
"7745" 1434 "90min" 1 "E7" 1 1 6 0.1 "PBS" 941.4050881 2016.825832 1075.420744 0 0 37 37.77073909 24.70097357 2043.189189 19.77911053 0.009680509 1101.784101 19.77911053 0.017951893 2.399305556 0.210906725 0.087903237 0.420258571 0.040774497 0.097022405 1.293918919 0.060497189 0.046755008 0.381756757 0.050569207 0.132464473 0.912162162 0.057921649 0.063499289 2.441441441 0.455955475 0.186756671 1840 2067264.75 770.927246 5483040.5 0.418982199
"7982" 1434 "90min" 1 "B8" 1 1 7 100 "DMSO" 1073.219178 2623.035225 1549.816047 0 0 38 39.13024759 25.36856745 2637.473684 17.95901767 0.006809174 1564.254506 17.95901767 0.01148088 2.300675676 0.095285843 0.04141646 0.43538523 0.018147311 0.041681043 1.421052632 0.061106441 0.043000829 0.457236842 0.060097864 0.131437054 0.963815789 0.064383083 0.066800195 2.157894737 0.407230757 0.188716692 1724 1977432.625 854.312744 6139150.5 0.495541035
"7990" 1434 "90min" 1 "C8" 1 1 7 10 "DMSO" 1024.994129 2181.682975 1156.688845 0 0 36 36.66822771 24.03337969 2224.111111 15.9208359 0.007158292 1199.116982 15.9208359 0.013277133 2.453571429 0.080700713 0.03289112 0.407991407 0.013222816 0.032409546 1.347222222 0.052704628 0.039120961 0.413194444 0.058397074 0.141330734 0.934027778 0.063288675 0.067758879 2.3125 0.400582413 0.173224827 1628 2134243.5 840.48822 5998655 0.516270405
"7998" 1434 "90min" 1 "D8" 1 1 7 1 "DMSO" 1014.998043 2311.244618 1296.246575 0 0 36 36.14307197 24.03337969 2328.666667 14.81890684 0.006363687 1313.668624 14.81890684 0.011280552 2.489285714 0.082311664 0.033066379 0.402148228 0.013288949 0.033044902 1.364583333 0.069275588 0.050766843 0.427083333 0.0625 0.146341463 0.9375 0.076181175 0.08125992 2.252314815 0.432088923 0.191842153 1774 2081498.75 798.52002 6024942 0.450124025
"8006" 1434 "90min" 1 "E8" 1 1 7 0.1 "DMSO" 1016.178082 2189.367906 1173.189824 0 0 35 35.56839894 23.36578581 2208.314286 16.01427934 0.007251812 1192.136204 16.01427934 0.013433263 2.529411765 0.081758743 0.032323224 0.395754091 0.012925956 0.032661586 1.353571429 0.056601957 0.041816749 0.407142857 0.055429947 0.136143729 0.946428571 0.069700741 0.073646066 2.373809524 0.400352902 0.168654181 1820 2081118 765.241516 5664164.5 0.420462371
"8246" 1434 "90min" 1 "B9" 1 1 8 100 "DMSO" 1038.135029 2439.935421 1401.800391 0 0 39 39.25125831 26.03616134 2462.076923 20.40173447 0.008286392 1423.941894 20.40173447 0.014327645 2.292763158 0.083607007 0.03646561 0.436731664 0.016254308 0.037218066 1.358974359 0.0586266 0.043140329 0.448717949 0.062288779 0.138814994 0.91025641 0.056985094 0.062603343 2.079059829 0.392244217 0.188664228 1764 2052671.625 814.365967 6063718.5 0.461658711
"8254" 1434 "90min" 1 "C9" 1 1 8 10 "DMSO" 1006.714286 2190.142857 1183.428571 0 0 40 39.7732132 26.70375522 2201.55 17.21947317 0.007821523 1194.835714 17.21947317 0.014411582 2.262820513 0.08504484 0.037583555 0.442539229 0.016750386 0.037850624 1.309375 0.063217041 0.048280317 0.40625 0.054816126 0.134932003 0.903125 0.0599646 0.066396788 2.264583333 0.346372893 0.152952151 1754 1926624.75 777.932312 5224069 0.443518992
"8262" 1434 "90min" 1 "D9" 1 1 8 1 "DMSO" 1013.356164 2309.737769 1296.381605 0 0 35 35.61802635 23.36578581 2329.457143 17.39902441 0.007469133 1316.100978 17.39902441 0.013220129 2.525735294 0.080124263 0.031723143 0.396306274 0.012420127 0.031339719 1.392857143 0.044379475 0.031862187 0.428571429 0.062762056 0.146444797 0.964285714 0.057293656 0.059415643 2.30952381 0.425672972 0.184312008 1768 1964424.375 781.648193 5564118 0.442108706
"8270" 1434 "90min" 1 "E9" 1 1 8 0.1 "DMSO" 959.5851272 2061.150685 1101.565558 0 0 35 35.61344906 23.36578581 2076.342857 11.96303831 0.005761591 1116.75773 11.96303831 0.010712295 2.525735294 0.073979239 0.029290179 0.396255344 0.011652799 0.029407297 1.317857143 0.063179084 0.047940768 0.392857143 0.044379475 0.112965937 0.925 0.062131265 0.067168935 2.383333333 0.305317792 0.128105367 1774 1939667.5 794.201416 5595163 0.447689637
"8510" 1434 "90min" 1 "F16" 1 1 68 100 "DMSO" 951.9295499 2002.105675 1050.176125 0 0 37 37.00116959 24.70097357 2049.918919 16.06994845 0.007839309 1097.989369 16.06994845 0.014635796 2.430555556 0.062994079 0.025917564 0.411695906 0.010609529 0.025770305 1.266891892 0.066940597 0.052838445 0.391891892 0.052392103 0.133690193 0.875 0.058925565 0.067343503 2.277027027 0.398712267 0.175102123 1852 1981982.25 745.571594 5198772 0.402576455
"8518" 1434 "90min" 1 "F17" 1 1 68 10 "DMSO" 910.890411 2055.671233 1144.780822 0 0 36 36.56611409 24.03337969 2079.416667 15.4649373 0.007437152 1168.526256 15.4649373 0.013234566 2.460714286 0.084515425 0.034345891 0.406855233 0.014077 0.034599531 1.371527778 0.055790673 0.040677757 0.427083333 0.069275588 0.162206256 0.944444444 0.069721669 0.073822944 2.293981481 0.5621974 0.245074952 1745 1967498.25 819.776733 5776990.5 0.469786093
"8526" 1434 "90min" 1 "F18" 1 1 68 1 "DMSO" 981.3170254 2062.612524 1081.295499 0 0 35 35.56309892 23.36578581 2080.228571 13.93912335 0.006700765 1098.911546 13.93912335 0.012684482 2.529411765 0.075746434 0.029946265 0.39569512 0.011922073 0.030129441 1.342857143 0.055429947 0.04127762 0.385714286 0.055666323 0.144320096 0.957142857 0.060199249 0.062894738 2.545238095 0.485636356 0.190801936 1764 1958565.625 782.108337 5328695 0.443372073
"8534" 1434 "90min" 1 "F19" 1 1 68 0.1 "DMSO" 905.7103718 1958.234834 1052.524462 0 0 35 35.60814905 23.36578581 1977.714286 13.78526799 0.006970303 1072.003914 13.78526799 0.012859345 2.525735294 0.067275241 0.026635903 0.396196373 0.010531101 0.026580509 1.328571429 0.061280112 0.046124815 0.407142857 0.055429947 0.136143729 0.921428571 0.061280112 0.066505548 2.307142857 0.363113032 0.157386453 1571 1997417.875 836.311096 5783535.5 0.532343155
"8774" 1434 "90min" 1 "F6" 1 1 67 100 "DMSO" 983.7436399 1770.318982 786.5753425 0 0 76 76.05422222 50.73713491 1781.75 16.60451746 0.009319218 798.0063601 16.60451746 0.0208075 1.185 0.062870523 0.053055294 0.846222222 0.044707928 0.052832373 0.828947368 0.060697698 0.07322262 0.25 0.028867513 0.115470054 0.578947368 0.060697698 0.104841478 2.364035088 0.520477364 0.220164822 1730 1984356.125 772.338623 5192666.5 0.44643851
"8782" 1434 "90min" 1 "F7" 1 1 67 10 "DMSO" 818.9726027 1676.651663 857.6790607 0 0 40 40.39154825 26.70375522 1692.775 15.09879856 0.008919554 873.8023973 15.09879856 0.01727942 2.227564103 0.075174112 0.033747227 0.449419174 0.015167498 0.033749112 1.21875 0.054816126 0.044977334 0.35 0.050636968 0.144677052 0.86875 0.048618742 0.055964019 2.558333333 0.557964861 0.218097014 1786 1937015 760.310242 5029996 0.425705623
"8790" 1434 "90min" 1 "F8" 1 1 67 1 "DMSO" 978.8121331 2004.001957 1025.189824 0 0 36 36.3490154 24.03337969 2024.083333 14.23351176 0.007032078 1045.2712 14.23351176 0.013617051 2.475 0.079056942 0.031942199 0.404439671 0.012875786 0.031836111 1.302083333 0.0625 0.048 0.381944444 0.029038836 0.076028951 0.920138889 0.060892013 0.066176981 2.421296296 0.22968616 0.094860823 1833 1983780.375 778.800232 5386894 0.424877377
"8798" 1434 "90min" 1 "F9" 1 1 67 0.1 "DMSO" 914.5048924 2062.675147 1148.170254 0 0 34 35.02641038 22.69819193 2084.058824 15.24932423 0.007317128 1169.553931 15.24932423 0.013038581 2.568181818 0.077124273 0.03003069 0.38972362 0.011790352 0.03025311 1.397058824 0.048369124 0.03462211 0.419117647 0.060633906 0.144670373 0.977941176 0.057328369 0.05862149 2.389705882 0.412208773 0.172493517 1843 2041592.25 750.387207 5266008.5 0.407155294
"9034" 1434 "90min" 1 "G10" 1 1 31 100 "PBS" 865.2191781 1796.193738 930.9745597 0 0 35 35.41132577 23.36578581 1811.342857 12.61405112 0.006963922 946.1236791 12.61405112 0.013332349 2.540441176 0.079775895 0.031402378 0.394006406 0.012282388 0.031173067 1.285714286 0.057293656 0.044561732 0.371428571 0.036953298 0.099489648 0.914285714 0.072832835 0.079660913 2.504761905 0.489239964 0.19532394 1835 2102881 752.74762 5264856.5 0.410216687
"9042" 1434 "90min" 1 "H10" 1 1 31 10 "PBS" 777.2446184 1472.322896 695.0782779 0 0 36 36.71799737 24.03337969 1486.25 10.81368181 0.007275816 709.0053816 10.81368181 0.015251904 2.45 0.075488605 0.030811675 0.408545172 0.012769673 0.031256452 1.170138889 0.060892013 0.052038279 0.319444444 0.062994079 0.197198855 0.850694444 0.058397074 0.068646356 2.791666667 0.687039889 0.246103841 1694 2071991.5 804.906555 5886741 0.475151449
"9050" 1434 "90min" 1 "I10" 1 1 31 1 "PBS" 854.0998043 1719.547945 865.4481409 0 0 35 35.67969925 23.36578581 1732.6 12.50458739 0.007217238 878.5001957 12.50458739 0.014234018 2.522058824 0.089562215 0.035511549 0.396992481 0.014254702 0.035906731 1.282142857 0.055429947 0.04323227 0.385714286 0.055666323 0.144320096 0.896428571 0.064209806 0.071628469 2.388095238 0.500793022 0.209703957 1684 2048692.875 812.686096 5900621 0.482592694
"9058" 1434 "90min" 1 "J10" 1 1 31 0.1 "PBS" 837.1722114 1649.951076 812.778865 0 0 37 37.21724334 24.70097357 1676.945946 11.62599087 0.006932836 839.7737346 11.62599087 0.013844194 2.416666667 0.06681531 0.027647715 0.414100065 0.011425254 0.027590564 1.236486486 0.049157695 0.03975595 0.35472973 0.046710485 0.13167908 0.881756757 0.050569207 0.057350519 2.554054054 0.551448785 0.215911164 1663 2247556.5 812.874878 5818157.5 0.488800287
"9298" 1434 "90min" 1 "G11" 1 1 32 100 "DMSO" 822.2446184 1608.389432 786.1448141 1218.158513 0.503614458 28 29.51836554 18.69262865 1622 11.33006489 0.006985243 799.7553816 11.33006489 0.014166913 3.046296296 0.070609879 0.023178927 0.328438003 0.007642393 0.023268907 1.866071429 0.082835816 0.044390485 0.401785714 0.052231931 0.129999472 1.464285714 0.06681531 0.045629968 3.696428571 0.448599952 0.121360373 1602 2132303 845.295898 6331933.5 0.527650373
"9306" 1434 "90min" 1 "H11" 1 1 32 10 "DMSO" 836.4598826 1651.645793 815.18591 0 0 35 35.45709863 23.36578581 1676.4 12.70525598 0.007578893 839.9401174 12.70525598 0.015126383 2.536764706 0.072361491 0.02852511 0.394515701 0.011305043 0.028655496 1.289285714 0.058876027 0.045665617 0.360714286 0.040350356 0.111862374 0.928571429 0.062762056 0.067589906 2.628571429 0.522509209 0.198780677 1669 1983374.625 832.307495 5795248.5 0.498686336
"9314" 1434 "90min" 1 "I11" 1 1 32 1 "DMSO" 929.6692759 1992.514677 1062.845401 0 0 34 34.11547947 22.69819193 2026.558824 15.91109995 0.007851289 1096.889548 15.91109995 0.014505654 2.636363636 0.072373518 0.027452024 0.379588089 0.010441407 0.027507205 1.367647059 0.061091527 0.044669074 0.386029412 0.03598778 0.093225488 0.981617647 0.062555679 0.063727134 2.56372549 0.277569738 0.10826812 1785 2073042 789.477661 5822899.5 0.442284404
"9322" 1434 "90min" 1 "J11" 1 1 32 0.1 "DMSO" 789.8238748 1510.21135 720.3874755 0 0 36 36.14307197 24.03337969 1529.444444 12.25781254 0.008014552 739.6205697 12.25781254 0.016573109 2.489285714 0.082311664 0.033066379 0.402148228 0.013288949 0.033044902 1.208333333 0.05976143 0.049457736 0.350694444 0.058397074 0.166518389 0.857638889 0.067828419 0.079087388 2.546296296 0.654182042 0.256915129 1658 2004115.25 822.752136 5690586 0.496231686
"9450" 1434 "90min" 1 "I12" 1 1 33 1 "DMSO" 901.5714286 1033.712329 132.1409002 0 0 108 109.593903 72.10013908 1043.490741 14.701704 0.014088964 141.9193122 14.701704 0.10359199 0.824766355 0.061572871 0.074654926 1.219403649 0.093825328 0.076943617 0.472222222 0.062402572 0.132146623 0.142361111 0.043430352 0.305071742 0.329861111 0.064981875 0.196997684 2.490740741 0.739352715 0.296840495 1769 1977606.75 771.320374 5563888.5 0.436020562
"9451" 1434 "90min" 1 "J12" 1 1 33 0.1 "DMSO" 875.6066536 1107.418787 231.8121331 0 0 93 94.0617236 62.08623088 1113.548387 15.52033458 0.013937728 237.9417335 15.52033458 0.065227459 0.95923913 0.058918526 0.061422146 1.046583851 0.067335459 0.064338331 0.567204301 0.065314716 0.115152012 0.155913978 0.054223502 0.347778323 0.411290323 0.05704643 0.138701125 2.913978495 0.907767376 0.311521646 1737 2029569.25 703.716492 5143381.5 0.405133271
"9601" 1434 "90min" 1 "I13" 1 1 34 1 "DMSO" 881.6888454 1650.581213 768.8923679 1215.252446 0.433823529 20 21.6234584 13.35187761 1668.6 14.74127753 0.008834518 786.9111546 14.74127753 0.01873309 4.171052632 0.267480939 0.064127922 0.240594808 0.013988284 0.058140421 3.2875 0.233325501 0.070973536 0.44375 0.075600665 0.170367695 2.84375 0.246271539 0.086600981 6.6075 1.380571911 0.20894013 1638 2022608 823.427856 6205792.5 0.502703209
"9602" 1434 "90min" 1 "J13" 1 1 34 0.1 "DMSO" 876.6986301 1815.915851 939.2172211 0 0 32 32.60760581 21.36300417 1831.4375 13.6072502 0.00742982 954.7388699 13.6072502 0.014252327 2.758064516 0.071701667 0.025997096 0.362810635 0.009448157 0.026041566 1.546875 0.061483672 0.03974702 0.390625 0.042001344 0.107523441 1.15625 0.054992668 0.047561226 2.989583333 0.318029044 0.106379053 1664 1998364 809.943848 5795179 0.486745101
"9603" 1434 "90min" 1 "G13" 1 1 34 100 "DMSO" 1015.888454 1015.888454 0 0 0 0 0 0 1015.888454 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 1709 2097532.75 749.920044 5807178.5 0.438806345
"9611" 1434 "90min" 1 "H13" 1 1 34 10 "DMSO" 876.5440313 876.5440313 0 0 0 0 0 0 876.5440313 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 1799 1873864 755.58844 5269954 0.420004691
"9835" 1434 "90min" 1 "G14" 1 1 35 100 "DMSO" 882.0978474 1423.655577 541.5577299 1101.02544 0.404255319 11 12.65047523 7.343532684 1448.181818 15.41309951 0.010643069 566.0839708 15.41309951 0.027227585 7.125 0.416666667 0.058479532 0.140756331 0.007723309 0.054870067 5.602272727 0.413892278 0.073879352 0.431818182 0.065279121 0.151172701 5.170454545 0.392399379 0.075892627 12.18939394 1.761900374 0.144543722 1873 1943490.875 733.321838 5110955 0.391522604
"9843" 1434 "90min" 1 "H14" 1 1 35 10 "DMSO" 866.1330724 1529.491194 663.3581213 1129.131115 0.396464646 13 14.10560276 8.678720445 1545 9.073771726 0.005872991 678.8669276 9.073771726 0.013366054 6.385416667 0.317386045 0.049704829 0.156946901 0.007474687 0.04762558 5.461538462 0.294854375 0.053987421 0.423076923 0.06329621 0.149609225 5.038461538 0.299237814 0.059390711 12.16025641 1.970106907 0.162011954 1801 2051769.5 768.92865 5664695 0.426945391
"9851" 1434 "90min" 1 "I14" 1 1 35 1 "DMSO" 846.667319 1580.193738 733.5264188 1150.072407 0.413625304 19 19.34067407 12.68428373 1594.947368 11.21246174 0.007029989 748.2800494 11.21246174 0.014984312 4.652777778 0.169099885 0.036343856 0.215195261 0.007866924 0.036557145 3.671052632 0.133141309 0.036267883 0.401315789 0.052356739 0.130462693 3.269736842 0.157360818 0.048126447 8.285087719 1.155140079 0.139424001 1827 2011353.625 765.962708 5741526.5 0.419246146
"9859" 1434 "90min" 1 "J14" 1 1 35 0.1 "DMSO" 897.0391389 1824.068493 927.0293542 0 0 34 34.26639118 22.69819193 1840.205882 13.38651382 0.007274465 943.1667434 13.38651382 0.014193157 2.625 0.076546554 0.029160592 0.381267218 0.011142075 0.029223794 1.474264706 0.051303204 0.034799181 0.382352941 0.042874646 0.11213369 1.091911765 0.055976384 0.051264568 2.897058824 0.410335138 0.141638525 1772 2009203.625 766.983032 5695247 0.432834668
"10055" 1434 "90min" 1 "G15" 1 1 36 100 "PBS" 1020.819961 1207.254403 186.4344423 0 0 8 8.18370413 5.340751043 1328.125 6.642665128 0.005001536 307.3050391 6.642665128 0.021615868 11.01785714 0.6591842 0.059828712 0.091056513 0.005760993 0.063268322 3.71875 0.219068645 0.058909216 0.671875 0.162808773 0.242320034 3.046875 0.210627252 0.069128944 4.798511905 1.267542238 0.264153192 1869 1978089.75 724.934204 5368287 0.387872768
"10063" 1434 "90min" 1 "H15" 1 1 36 10 "PBS" 911.9843444 1373.671233 461.6868885 1166.041096 0.55027933 25 25.7563505 16.68984701 1393.12 12.39058783 0.008894128 481.1356556 12.39058783 0.025752795 3.494791667 0.135329543 0.038723207 0.2865797 0.011862376 0.041392937 2.875 0.125 0.043478261 0.37 0.025 0.067567568 2.505 0.122261673 0.048807055 6.813333333 0.739619522 0.108554724 1815 1933260 747.125427 5256317.5 0.411639354
"10071" 1434 "90min" 1 "I15" 1 1 36 1 "PBS" 989.1389432 1848.941292 859.8023483 1447.2818 0.532846715 33 33.89129385 22.03059805 1869.666667 16.03836546 0.008578195 880.5277234 16.03836546 0.018214492 2.6640625 0.183595091 0.068915459 0.377093673 0.0259224 0.068742601 1.689393939 0.179846973 0.106456504 0.386363636 0.057313185 0.148340007 1.303030303 0.187578898 0.143955898 3.464646465 0.788929012 0.227708374 1890 2018560 719.666748 5339033 0.380776057
"10079" 1434 "90min" 1 "J15" 1 1 36 0.1 "PBS" 846.5636008 1739.90998 893.3463796 0 0 35 35.82544965 23.36578581 1756.742857 15.76358958 0.008973191 910.1792564 15.76358958 0.017319214 2.511029412 0.077652874 0.030924717 0.398614183 0.012374539 0.031043901 1.310714286 0.063386569 0.048360325 0.364285714 0.04668642 0.128158801 0.946428571 0.062762056 0.066314625 2.65952381 0.52873764 0.19880914 1878 1952428.625 729.769409 5252514 0.38858861
"10315" 1434 "90min" 1 "G16" 1 1 37 100 "DMSO" 886.7573386 1868.998043 982.2407045 1339.74364 0.461176471 16 17.35138982 10.68150209 1888.875 14.49540157 0.007674093 1002.117661 14.49540157 0.01446477 5.183333333 0.140682858 0.027141387 0.193061361 0.005344117 0.027680925 3.8125 0.182574186 0.047888311 0.609375 0.089849411 0.147445187 3.203125 0.1875 0.058536585 5.376041667 0.908294469 0.168952275 1809 2203136.5 760.835632 5481171.5 0.420583544
"10323" 1434 "90min" 1 "H16" 1 1 37 10 "DMSO" 891.5949119 1943.69863 1052.103718 0 0 31 31.10645982 20.69541029 1971.709677 14.00522176 0.007103085 1080.114765 14.00522176 0.01296642 2.891666667 0.085180673 0.029457293 0.346108037 0.010078723 0.029120165 1.572580645 0.062701289 0.039871589 0.439516129 0.063500064 0.144477209 1.133064516 0.055297339 0.048803345 2.639784946 0.458150012 0.173555809 1787 2067379.125 789.107178 5740602.5 0.441582081
"10331" 1434 "90min" 1 "I16" 1 1 37 1 "DMSO" 900.1682975 1905.414873 1005.246575 0 0 35 35.10392492 23.36578581 1924.714286 14.44781976 0.007506475 1024.545988 14.44781976 0.01410168 2.5625 0.076932182 0.030022315 0.390586091 0.011751697 0.030087342 1.35 0.066421116 0.049200827 0.392857143 0.061707156 0.157072761 0.957142857 0.073906596 0.077215846 2.514285714 0.563922752 0.224287458 1668 2011919.625 820.884277 5971420 0.492136857
"10339" 1434 "90min" 1 "J16" 1 1 37 0.1 "DMSO" 902.7142857 1954.285714 1051.571429 0 0 34 35.02715501 22.69819193 1966.941176 11.03147337 0.005608441 1064.226891 11.03147337 0.010365716 2.568181818 0.077124273 0.03003069 0.389731906 0.012071853 0.030974762 1.3125 0.070509509 0.053721531 0.397058824 0.065065441 0.163868518 0.915441176 0.073601791 0.080400351 2.384803922 0.547036209 0.229384145 1617 2037621.5 851.00177 6131839.5 0.526284335
"10555" 1434 "90min" 1 "I17" 1 1 38 1 "DMSO" 920.7671233 1978.575342 1057.808219 0 0 35 35.00250191 23.36578581 1999.742857 14.85883151 0.007430371 1078.975734 14.85883151 0.013771238 2.569852941 0.076569292 0.029795204 0.389457601 0.011425611 0.029337239 1.339285714 0.064820372 0.048399211 0.410714286 0.057293656 0.139497597 0.928571429 0.062762056 0.067589906 2.307142857 0.372004061 0.16124015 1622 5568743 873.042542 6372127 0.538250642
"10556" 1434 "90min" 1 "J17" 1 1 38 0.1 "DMSO" 921.9706458 2007.465753 1085.495108 0 0 35 35.4120485 23.36578581 2023.314286 16.34512237 0.00807839 1101.34364 16.34512237 0.014841074 2.540441176 0.079775895 0.031402378 0.394014448 0.012541921 0.031831119 1.342857143 0.055429947 0.04127762 0.414285714 0.058876027 0.142114548 0.928571429 0.062762056 0.067589906 2.292857143 0.396765635 0.173044202 1711 2075596.125 815.261719 5863799.5 0.476482594
"10780" 1434 "90min" 1 "H18" 1 1 39 10 "DMSO" 850.2641879 1686.712329 836.4481409 0 0 28 28.8282811 18.69262865 1701.714286 11.50477242 0.006760696 851.4500978 11.50477242 0.013511975 3.12037037 0.094827028 0.030389671 0.320759734 0.00974086 0.030368087 1.352678571 0.048752628 0.036041547 0.415178571 0.059449358 0.143189852 0.9375 0.063646885 0.06789001 2.3125 0.413024202 0.17860506 1723 1981521.125 752.218933 5467494.5 0.436575121
"10781" 1434 "90min" 1 "I18" 1 1 39 1 "DMSO" 867.5968689 1752.51272 884.9158513 0 0 39 39.60395337 26.03616134 1767.666667 14.40455581 0.00814891 900.0697978 14.40455581 0.016003821 2.273026316 0.091234325 0.040137822 0.440655948 0.018298064 0.041524604 1.21474359 0.06379396 0.0525164 0.371794872 0.053551343 0.144034645 0.842948718 0.06857303 0.081348994 2.333333333 0.514412172 0.22046236 1665 1988952.125 796.850098 5565997 0.478588647
"10782" 1434 "90min" 1 "J18" 1 1 39 0.1 "DMSO" 859.221135 1775.369863 916.148728 0 0 36 35.93712854 24.03337969 1790.361111 12.21510254 0.006822703 931.1399761 12.21510254 0.013118439 2.503571429 0.082947285 0.033131583 0.399856785 0.013288949 0.033234271 1.270833333 0.063386569 0.049877956 0.381944444 0.041666667 0.109090909 0.888888889 0.058077671 0.06533738 2.356481481 0.315983669 0.134091302 1724 1953005 787.27356 5613632.5 0.456655197
"10922" 1434 "90min" 1 "J19" 1 1 40 0.1 "DMSO" 819.5753425 1224.992172 405.4168297 0 0 39 39.62551373 26.03616134 1252.846154 12.46582372 0.009950004 433.2708114 12.46582372 0.028771437 2.269736842 0.06182962 0.027240876 0.440895841 0.011929854 0.027058215 1.256410256 0.085785448 0.068278214 0.330128205 0.060746314 0.184008253 0.926282051 0.0893965 0.0965111 2.935897436 0.772910676 0.263262152 1576 1973447.625 827.835876 5887935.5 0.525276571
