"Cell.line" "Timepoint" "Plate" "Well" "Rep" "Batch" "Chemical.Number" "Chemical.Concentration" "Solvent" "baseline" "height" "amplitude" "notch.amp" "notch.frac" "n.peaks" "n.peaks.expected" "BPM" "peak.max.avg" "peak.max.sd" "peak.max.cv" "peak.amp.avg" "peak.amp.sd" "peak.amp.cv" "peak.spacing.avg" "peak.spacing.sd" "peak.spacing.cv" "peak.freq.avg" "peak.freq.sd" "peak.freq.cv" "peak.width.avg" "peak.width.sd" "peak.width.cv" "rise.times.avg" "rise.times.sd" "rise.times.cv" "decay.times.avg" "decay.times.sd" "decay.times.cv" "decay.rise.ratio.avg" "decay.rise.ratio.sd" "decay.rise.ratio.cv" "Total.Cells" "All.Nuclei.Mean.Integr.Itensity" "Positive.W2.Mean.Stain.Area" "Positive.W2.Mean.Stain.Integr.Intens" "Cell.Positive.W2.Mean.Stain.Area"
"12938" 1118 "90min" 1 "I7" 1 5 28 1 "DMSO" 774.4011742 1552.874755 778.4735812 0 0 41 41.21009901 27.3713491 1568.926829 11.87305825 0.00756763 794.5256551 11.87305825 0.014943581 2.184375 0.089458395 0.040953772 0.458526832 0.018301626 0.03991397 1.170731707 0.060956552 0.052067055 0.387195122 0.054521197 0.140810652 0.783536585 0.062652254 0.079960853 2.075203252 0.424020472 0.204327201 1900 1512994.25 664.288635 7852362 0.349625597
"12939" 1118 "90min" 1 "J7" 1 5 28 0.1 "DMSO" 879.1565558 1940.405088 1061.248532 0 0 41 41.58836548 27.3713491 1952.365854 15.5108931 0.007944665 1073.209298 15.5108931 0.014452813 2.165625 0.099628718 0.046004603 0.462735638 0.021804547 0.04712096 1.240853659 0.058565161 0.047197476 0.432926829 0.06310681 0.145767844 0.807926829 0.069019704 0.085428162 1.918699187 0.394179794 0.205441164 1628 2411360.5 571.544434 10648070 0.35107152
"13014" 1368 "90min" 1 "G7" 1 7 28 100 "DMSO" 731.888454 1411.350294 679.4618395 1013.994129 0.415189873 31 31.03472772 20.69541029 1427.903226 13.17916244 0.009229731 696.0147718 13.17916244 0.018935176 2.933333333 0.342300366 0.116693306 0.345309905 0.039118534 0.113285295 1.802419355 0.322384013 0.178861824 0.387096774 0.049527336 0.127945617 1.415322581 0.321758024 0.227339002 3.715053763 0.95640487 0.257440385 2526 1443408.75 464.50058 5561823 0.183887799
"13015" 1368 "90min" 1 "H7" 1 7 28 10 "DMSO" 815.3933464 1859.201566 1043.808219 0 0 37 37.49755523 24.70097357 1871.027027 11.65114798 0.00622714 1055.633681 11.65114798 0.011037113 2.399305556 0.078030697 0.032522201 0.417218973 0.013664306 0.032750922 1.324324324 0.062217832 0.046980812 0.408783784 0.056278146 0.137672159 0.915540541 0.059322375 0.064794919 2.283783784 0.359214818 0.157289328 2874 1389764.625 417.31958 5350973 0.145205143
"13016" 1368 "90min" 1 "I7" 1 7 28 1 "DMSO" 833.2054795 1867.506849 1034.30137 0 0 40 40.96866097 26.70375522 1882.9 13.97396847 0.007421514 1049.694521 13.97396847 0.013312414 2.195512821 0.062794515 0.028601297 0.455840456 0.013133493 0.028811601 1.153125 0.0599646 0.052001821 0.40625 0.054816126 0.134932003 0.746875 0.052862758 0.070778588 1.872916667 0.28804992 0.15379751 2558 1457402.875 482.852692 6246107.5 0.188761803
"13017" 1368 "90min" 1 "J7" 1 7 28 0.1 "DMSO" 855.3463796 1988.46771 1133.121331 0 0 41 41.65530025 27.3713491 1997.609756 13.57180542 0.006794022 1142.263376 13.57180542 0.011881503 2.159375 0.063217041 0.029275619 0.463480392 0.01344139 0.029000991 1.146341463 0.047618594 0.041539624 0.402439024 0.052382272 0.13016201 0.743902439 0.048017083 0.064547554 1.882113821 0.280732926 0.149158315 2598 1508602.75 495.700073 6562436 0.190800644
"13020" 1392 "90min" 1 "G7" 1 7 28 100 "DMSO" 791.9569472 1269.522505 477.5655577 0 0 34 34.66432407 22.69819193 1290.088235 14.00512384 0.010855943 498.1312881 14.00512384 0.028115327 2.602272727 0.160731195 0.061765699 0.385694844 0.02371879 0.061496259 1.643382353 0.131037356 0.079736378 0.419117647 0.060633906 0.144670373 1.224264706 0.13685943 0.111789084 2.990196078 0.588814332 0.196914957 2121 1460094.75 488.884338 5539788.5 0.230497095
"13021" 1392 "90min" 1 "H7" 1 7 28 10 "DMSO" 762.4774951 1628.403131 865.925636 0 0 26 27.19258747 17.35744089 1645.653846 12.63943767 0.007680496 883.176351 12.63943767 0.014311341 3.31 0.130703226 0.03948738 0.302560083 0.011759344 0.038866144 1.692307692 0.072721809 0.042971978 0.461538462 0.058834841 0.127475488 1.230769231 0.076585799 0.062225962 2.724358974 0.49315832 0.181018113 2144 1483229.375 525.342529 6271306.5 0.245029165
"13022" 1392 "90min" 1 "I7" 1 7 28 1 "DMSO" 759.9745597 1649.774951 889.8003914 0 0 30 30.9704734 20.02781641 1668.966667 11.47556124 0.006875848 908.992107 11.47556124 0.012624489 2.905172414 0.098284234 0.033830775 0.344594975 0.011682942 0.033903403 1.375 0.046423835 0.033762789 0.441666667 0.063427033 0.143608376 0.933333333 0.071418308 0.076519616 2.175 0.456094322 0.209698539 2221 1386997.375 497.569336 5672751.5 0.224029417
"13023" 1392 "90min" 1 "J7" 1 7 28 0.1 "DMSO" 799.8571429 1771.285714 971.4285714 0 0 30 31.21138135 20.02781641 1788.166667 11.10477789 0.006210147 988.3095238 11.10477789 0.011236134 2.88362069 0.110452774 0.038303503 0.347275453 0.013236234 0.038114512 1.320833333 0.063000867 0.047697817 0.45 0.070405231 0.156456069 0.870833333 0.061266565 0.07035395 1.992777778 0.400231813 0.200841166 2133 1387190 495.716797 5382878.5 0.232403562
"13176" 1083 "90min" 1 "H8" 1 6 29 10 "DMSO" 784.927593 948.8727984 163.9452055 0 0 56 55.87034632 37.3852573 966 9.66530816 0.010005495 181.072407 9.66530816 0.053378139 1.611363636 0.066635094 0.041353232 0.621645022 0.025974848 0.041784052 0.863839286 0.064300368 0.074435568 0.25 0.053300179 0.213200716 0.613839286 0.059718971 0.097287633 2.62202381 0.895832704 0.341656968 1776 2195727.25 640.827026 14664080 0.360826028
"13177" 1083 "90min" 1 "I8" 1 6 29 1 "DMSO" 934.3581213 1610.661448 676.3033268 0 0 69 69.34740048 46.06397775 1628.797101 14.9966464 0.009207191 694.4389801 14.9966464 0.021595341 1.299632353 0.0687702 0.052915119 0.771598336 0.041310328 0.053538643 1.061594203 0.062951269 0.059298807 0.327898551 0.061017149 0.18608545 0.733695652 0.042406057 0.057797885 2.333333333 0.53321077 0.228518902 1701 1843327.75 669.362061 12160108 0.393510912
"13178" 1083 "90min" 1 "J8" 1 6 29 0.1 "DMSO" 876.8454012 1708.101761 831.2563601 0 0 55 55.88076584 36.71766342 1723.290909 13.57649484 0.007878237 846.4455079 13.57649484 0.01603942 1.611111111 0.067234219 0.041731584 0.621760955 0.026204382 0.042145428 1.079545455 0.060684923 0.056213403 0.336363636 0.058297247 0.17331614 0.743181818 0.073826396 0.099338269 2.315151515 0.649210289 0.280418057 1781 1940428.5 679.252747 13721826 0.381388404
"13183" 1118 "90min" 1 "G8" 1 5 29 100 "DMSO" 900.221135 1070.898239 170.6771037 0 0 73 73.62487374 48.73435327 1084.424658 9.37182214 0.008642207 184.2035225 9.37182214 0.05087754 1.223958333 0.062719684 0.051243317 0.819191919 0.043047672 0.052548946 0.761986301 0.055763263 0.07318145 0.198630137 0.061926593 0.311768367 0.563356164 0.069482486 0.123336692 3.267123288 1.43149638 0.438151932 1886 1472546.25 610.84613 6838233.5 0.32388448
"13184" 1118 "90min" 1 "H8" 1 5 29 10 "DMSO" 781.3189824 1209.679061 428.3600783 954.8786693 0.405172414 35 36.14714449 23.36578581 1226.6 16.1740533 0.013186086 445.2810176 16.1740533 0.036323249 2.5 0.208711777 0.083484711 0.402193541 0.0274469 0.068243015 1.864285714 0.187797383 0.100734229 0.335714286 0.058876027 0.1753754 1.528571429 0.201295698 0.131688774 4.761904762 1.405106068 0.295072274 1889 1441573.25 612.822754 6748054.5 0.324416492
"13185" 1118 "90min" 1 "I8" 1 5 29 1 "DMSO" 715.4794521 1404.164384 688.6849315 0 0 39 39.8447786 26.03616134 1422.512821 11.44752742 0.008047398 707.0333685 11.44752742 0.016190929 2.259868421 0.09804499 0.043385265 0.443335506 0.019721231 0.044483761 1.201923077 0.067955242 0.056538762 0.352564103 0.048597051 0.13783891 0.849358974 0.065264437 0.076839639 2.478632479 0.546358877 0.220427547 1976 1525341.875 646.210815 7532383 0.327029765
"13186" 1118 "90min" 1 "J8" 1 5 29 0.1 "DMSO" 832.8943249 1731.508806 898.6144814 0 0 40 41.18587097 26.70375522 1746.7 11.61387322 0.006649037 913.8056751 11.61387322 0.012709347 2.185897436 0.090101345 0.041219384 0.458257257 0.019424191 0.042387089 1.153125 0.052862758 0.045843042 0.3625 0.037977726 0.104766141 0.790625 0.059292706 0.074994727 2.225 0.452202587 0.203237118 1865 1579599.25 688.727356 8250852 0.369290808
"13261" 1368 "90min" 1 "G8" 1 7 29 100 "DMSO" 799.9178082 1543.342466 743.4246575 1138.342466 0.455223881 26 26.56817664 17.35744089 1559.807692 14.66974909 0.009404845 759.8898841 14.66974909 0.019305099 3.385 0.087797115 0.025937109 0.295612536 0.007696075 0.026034333 2.182692308 0.072721809 0.033317481 0.461538462 0.058834841 0.127475488 1.721153846 0.064300975 0.037359226 3.801282051 0.604187665 0.15894313 2662 1448655.25 438.403839 5452287 0.164689647
"13262" 1368 "90min" 1 "H8" 1 7 29 10 "DMSO" 797.4637965 1792.853229 995.3894325 0 0 36 36.99430481 24.03337969 1804.333333 13.01427787 0.00721279 1006.869537 13.01427787 0.012925486 2.432142857 0.082151991 0.033777617 0.411619525 0.01401614 0.034051203 1.333333333 0.05976143 0.044821073 0.416666667 0.05976143 0.143427433 0.916666667 0.05976143 0.065194288 2.25 0.384212243 0.170760997 2809 1417129.25 448.999725 5609588.5 0.159843263
"13263" 1368 "90min" 1 "I8" 1 7 29 1 "DMSO" 761.6771037 1707.322896 945.6457926 0 0 39 39.57669781 26.03616134 1718.666667 11.86843078 0.006905604 956.9895629 11.86843078 0.012401839 2.273026316 0.070322995 0.030938047 0.440352688 0.013642193 0.030980151 1.141025641 0.0586266 0.051380616 0.381410256 0.049243604 0.129109281 0.759615385 0.052757945 0.069453498 2.034188034 0.39768976 0.195502949 2660 1481978.125 484.233093 6085729 0.182042516
"13264" 1368 "90min" 1 "J8" 1 7 29 0.1 "DMSO" 846.0430528 1937.412916 1091.369863 0 0 39 39.80450546 26.03616134 1946.641026 13.15392113 0.00675724 1100.597973 13.15392113 0.011951613 2.259868421 0.067418488 0.029832926 0.442887404 0.013225797 0.029862663 1.153846154 0.060572505 0.052496171 0.423076923 0.061608007 0.145618926 0.730769231 0.045689721 0.062522776 1.767094017 0.295048989 0.166968473 2573 1484543.25 482.017334 6131268 0.187336702
"13267" 1392 "90min" 1 "G8" 1 7 29 100 "DMSO" 806.4266145 1215.726027 409.2994129 0 0 43 44.42840414 28.70653686 1235.813953 10.86114923 0.00878866 429.387339 10.86114923 0.025294526 2.026785714 0.089611774 0.044213739 0.494335512 0.021892827 0.044287385 1.293604651 0.076588927 0.059205822 0.38372093 0.050262324 0.130986663 0.909883721 0.068604182 0.075398845 2.416666667 0.414278872 0.17142574 2047 1354246.75 493.985291 4960862 0.241321588
"13268" 1392 "90min" 1 "H8" 1 7 29 10 "DMSO" 730.8786693 1496.318982 765.4403131 975.446184 0.319512195 23 24.38606048 15.35465925 1512.565217 12.15739987 0.008037604 781.6865481 12.15739987 0.015552781 3.698863636 0.227103563 0.061398198 0.271333079 0.016744492 0.061711945 2.125 0.209843015 0.098749654 0.434782609 0.06384424 0.146841752 1.690217391 0.216078049 0.127840389 3.985507246 0.860046163 0.215793401 2139 1602071.875 523.348816 6403284.5 0.244669853
"13269" 1392 "90min" 1 "I8" 1 7 29 1 "DMSO" 751.4383562 1567.970646 816.5322896 0 0 30 30.34737926 20.02781641 1585.5 10.99764865 0.006936391 834.0616438 10.99764865 0.013185654 2.965517241 0.110278421 0.037186909 0.337662078 0.012621142 0.037378025 1.4 0.060529275 0.043235196 0.45 0.06228411 0.138409133 0.95 0.070405231 0.074110769 2.166666667 0.434393046 0.200489098 2096 1546821.25 541.507568 6531140.5 0.258352847
"13270" 1392 "90min" 1 "J8" 1 7 29 0.1 "DMSO" 751.5029354 1559.894325 808.3913894 0 0 30 30.33879829 20.02781641 1574.7 11.62977748 0.007385392 823.1970646 11.62977748 0.014127574 2.965517241 0.099645307 0.033601324 0.337566601 0.011022085 0.032651587 1.3 0.06228411 0.047910854 0.420833333 0.061266565 0.145583916 0.879166667 0.061266565 0.069687088 2.138888889 0.37672549 0.176131398 2027 1558083.5 546.693542 6422861 0.269705743
"13417" 1083 "90min" 1 "J9" 1 6 30 0.1 "DMSO" 917.111546 1815.579256 898.4677104 0 0 52 53.26011995 34.71488178 1832.5 16.17853819 0.00882867 915.388454 16.17853819 0.017673959 1.691176471 0.080439967 0.047564502 0.592602169 0.027879382 0.047045698 1.117788462 0.052003143 0.046523242 0.358173077 0.055510367 0.154981964 0.759615385 0.0598515 0.078791849 2.200320513 0.556272319 0.252814222 1748 2114717.75 695.876892 15056555 0.398098908
"13420" 1118 "90min" 1 "H9" 1 5 30 10 "DMSO" 756.4344423 998.9765166 242.5420744 0 0 2 1.336431227 1.335187761 1029 8.485281374 0.008246143 272.5655577 8.485281374 0.031131158 67.25 NA NA 0.014869888 NA NA 1.3125 0.265165043 0.202030509 0.25 0 0 1.0625 0.265165043 0.249567099 4.25 1.060660172 0.249567099 1900 1874201.125 681.777771 9554374 0.358830406
"13421" 1118 "90min" 1 "I9" 1 5 30 1 "DMSO" 756.5968689 1376.381605 619.7847358 0 0 5 7.305108961 3.337969402 1400.6 17.11139971 0.012217192 644.0031311 17.11139971 0.026570367 20.28125 17.42166246 0.859003388 0.081280767 0.058968852 0.725495754 1.275 0.055901699 0.04384447 0.475 0.055901699 0.117687788 0.8 0.06846532 0.08558165 1.716666667 0.361324723 0.210480421 1845 1498800.375 666.813965 7634431 0.361416783
"13422" 1118 "90min" 1 "J9" 1 5 30 0.1 "DMSO" 792.9589041 1709.268102 916.3091977 0 0 41 41.1254644 27.3713491 1730.170732 13.75300411 0.007948929 937.2118276 13.75300411 0.014674382 2.1875 0.069337525 0.031697154 0.457585139 0.014316492 0.031287057 1.149390244 0.057415102 0.049952661 0.402439024 0.052382272 0.13016201 0.74695122 0.059212309 0.079271989 1.890243902 0.298397936 0.157862134 1758 2329917.25 541.741455 10222423 0.308157824
"13461" 1368 "90min" 1 "I9" 1 7 30 1 "DMSO" 803.3796477 1643.53229 840.1526419 0 0 20 19.43990875 13.35187761 1659.15 14.16546951 0.008537787 855.7703523 14.16546951 0.016552886 4.625 0.093169499 0.020144757 0.216299402 0.004359561 0.020155215 1.225 0.065393545 0.053382486 0.425 0.062828086 0.147830791 0.8 0.07478038 0.093475475 1.933333333 0.392361273 0.202945486 2634 1474433.875 470.666748 5786505.5 0.17868897
"13462" 1368 "90min" 1 "J9" 1 7 30 0.1 "DMSO" 814.9315068 1821.843444 1006.911937 0 0 41 40.89668043 27.3713491 1834.317073 16.59282831 0.00904578 1019.385566 16.59282831 0.016277284 2.2 0.073815432 0.033552469 0.45503956 0.015112447 0.033211281 1.134146341 0.051464823 0.045377586 0.399390244 0.050152207 0.125571939 0.734756098 0.049961876 0.067997906 1.869918699 0.268773436 0.143735359 2494 1515507.75 502.010406 6222496 0.201287252
"13465" 1392 "90min" 1 "J9" 1 7 30 0.1 "DMSO" 763.4129159 1646.510763 883.0978474 0 0 26 26.83456981 17.35744089 1666.230769 12.88505395 0.007733055 902.8178534 12.88505395 0.014272042 3.355 0.142886902 0.04258924 0.298576576 0.012582095 0.042140263 1.394230769 0.067936622 0.048726957 0.471153846 0.064300975 0.136475539 0.923076923 0.087155917 0.09441891 2.014102564 0.445787501 0.221333068 2109 1592112 533.015137 6251850.5 0.252733588
"13545" 1083 "90min" 1 "K16" 1 6 70 100 "DMSO" 846.5988258 1767.334638 920.7358121 0 0 49 49.9634768 32.71210014 1787.714286 14.09343819 0.007883496 941.1154599 14.09343819 0.014975249 1.802083333 0.076636982 0.04252688 0.555921856 0.024247435 0.043616625 1.137755102 0.052570005 0.046205027 0.367346939 0.047104737 0.128229563 0.770408163 0.053198104 0.069051844 2.147959184 0.436760389 0.203337378 1862 2288814.5 692.859253 16157865 0.372104862
"13546" 1083 "90min" 1 "K17" 1 6 70 10 "DMSO" 901.7808219 1841.821918 940.0410959 0 0 52 53.262702 34.71488178 1860.134615 16.06607539 0.00863705 958.3537935 16.06607539 0.016764242 1.691176471 0.080439967 0.047564502 0.592630899 0.028503879 0.048097186 1.137019231 0.044691312 0.039305678 0.365384615 0.03363364 0.092049961 0.771634615 0.05378535 0.069703133 2.147435897 0.411773684 0.191751327 1696 2366603.25 767.794739 18152336 0.452709162
"13547" 1083 "90min" 1 "K18" 1 6 70 1 "DMSO" 902.6986301 1877.164384 974.4657534 0 0 53 53.87688433 35.38247566 1900.45283 17.95460733 0.009447542 997.7542001 17.95460733 0.017995021 1.670673077 0.065626908 0.039281717 0.599464638 0.023470194 0.039151923 1.129716981 0.048797217 0.043194196 0.379716981 0.042192497 0.111115645 0.75 0.049029034 0.065372045 2.006289308 0.323099744 0.161043446 1774 2380450.25 746.666199 17994022 0.420894137
"13548" 1083 "90min" 1 "K19" 1 6 70 0.1 "DMSO" 868.4285714 1759.857143 891.4285714 0 0 51 51.82594139 34.0472879 1777.392157 13.24549498 0.007452207 908.9635854 13.24549498 0.014572085 1.7375 0.076806476 0.044205166 0.576644689 0.02554865 0.044305706 1.125 0.066143783 0.058794474 0.362745098 0.051568534 0.142161905 0.762254902 0.057308932 0.075183422 2.158496732 0.445425796 0.206359263 1752 2359346.5 759.18457 17858780 0.433324526
"13553" 1118 "90min" 1 "K16" 1 5 70 100 "DMSO" 842.2681018 1945.493151 1103.225049 0 0 41 40.78107385 27.3713491 1958.829268 15.02481687 0.007670304 1116.561167 15.02481687 0.013456331 2.209375 0.114590617 0.051865626 0.453753256 0.022567617 0.049735437 1.234756098 0.049961876 0.040462951 0.426829268 0.062347375 0.146070992 0.807926829 0.06310681 0.078109561 1.945121951 0.38532533 0.198098289 2019 2069487.375 660.89447 10122184 0.327337528
"13554" 1118 "90min" 1 "K17" 1 5 70 10 "DMSO" 842.0547945 1808.630137 966.5753425 0 0 43 43.33049136 28.70653686 1821.930233 14.4953118 0.007956019 979.875438 14.4953118 0.014793015 2.077380952 0.082604244 0.039763647 0.482119514 0.019196396 0.039816675 1.154069767 0.059992617 0.051983527 0.38372093 0.032221204 0.08397041 0.770348837 0.060566722 0.078622462 2.021317829 0.226467162 0.112039363 1745 1803862 742.355774 8689963 0.425418782
"13555" 1118 "90min" 1 "K18" 1 5 70 1 "DMSO" 856.4579256 1929.389432 1072.931507 0 0 39 39.53992314 26.03616134 1949.384615 15.63164029 0.008018756 1092.92669 15.63164029 0.014302552 2.276315789 0.087947191 0.03863576 0.439943512 0.016959351 0.038548929 1.227564103 0.048597051 0.039588199 0.435897436 0.06329621 0.145208953 0.791666667 0.066226618 0.083654675 1.86965812 0.395882902 0.211740798 1861 2153721.5 664.433594 10852913 0.357030411
"13556" 1118 "90min" 1 "K19" 1 5 70 0.1 "DMSO" 858.7181996 1777.894325 919.1761252 0 0 40 41.22986789 26.70375522 1797.925 13.37120423 0.00743702 939.2068004 13.37120423 0.014236699 2.182692308 0.080327014 0.036801804 0.458746792 0.016667412 0.036332487 1.14375 0.045202536 0.039521343 0.3875 0.047366547 0.122236249 0.75625 0.039528471 0.052269052 1.985416667 0.321304045 0.161832048 1843 1774114.5 709.615051 8498513 0.385032583
"13637" 1368 "90min" 1 "K16" 1 7 70 100 "DMSO" 826.8297456 1935.18591 1108.356164 0 0 42 42.34426311 28.03894298 1951.690476 17.3437106 0.008886507 1124.860731 17.3437106 0.01541854 2.125 0.073950997 0.034800469 0.471146182 0.016452268 0.034919667 1.175595238 0.062099472 0.052823854 0.413690476 0.058487642 0.1413802 0.761904762 0.03713772 0.048743257 1.876984127 0.273141723 0.145521594 2548 1722621.875 514.278198 6678626.5 0.201836027
"13638" 1368 "90min" 1 "K17" 1 7 70 10 "DMSO" 793.6771037 1765.849315 972.1722114 0 0 41 41.53781658 27.3713491 1782.926829 16.33614129 0.009162542 989.2497256 16.33614129 0.016513668 2.165625 0.065703174 0.030339128 0.462173203 0.013961036 0.030207367 1.067073171 0.06310681 0.059140097 0.37195122 0.034093219 0.091660457 0.695121951 0.062804138 0.090349813 1.892276423 0.315262183 0.16660472 2687 1766578.75 495.539429 6519425.5 0.184421075
"13639" 1368 "90min" 1 "K18" 1 7 70 1 "DMSO" 824.3737769 1923.39726 1099.023483 0 0 40 40.44545439 26.70375522 1935.75 15.58393321 0.008050592 1111.376223 15.58393321 0.014022194 2.224358974 0.071286851 0.032048267 0.450018964 0.014462357 0.032137216 1.1625 0.058011935 0.04990274 0.415625 0.059292706 0.142659143 0.746875 0.044645146 0.059775928 1.835416667 0.292040359 0.15911393 2675 1745004.375 489.869598 6239777 0.183128822
"13640" 1368 "90min" 1 "K19" 1 7 70 0.1 "DMSO" 842.9119374 1936.015656 1093.103718 0 0 46 46.15149782 30.7093185 1947.608696 17.65783208 0.009066417 1104.696758 17.65783208 0.015984325 1.95 0.072496081 0.037177478 0.513507625 0.018914766 0.036834441 1.097826087 0.064080264 0.058370141 0.394021739 0.045394806 0.115208887 0.703804348 0.0714857 0.101570416 1.813405797 0.294069354 0.162164119 2746 1770920.625 490.908569 6430390 0.178772239
"13645" 1392 "90min" 1 "K16" 1 7 70 100 "DMSO" 739.0273973 1615.109589 876.0821918 0 0 29 29.95232163 19.36022253 1633.275862 13.70843471 0.008393215 894.2484648 13.70843471 0.015329559 3.004464286 0.110145857 0.036660731 0.333266444 0.012125758 0.036384576 1.340517241 0.056857353 0.042414489 0.443965517 0.063265022 0.142499856 0.896551724 0.058525078 0.065277971 2.07183908 0.400101759 0.193114303 2013 1819018.875 596.261658 7034199.5 0.296205493
"13646" 1392 "90min" 1 "K17" 1 7 70 10 "DMSO" 783.0626223 1705.518591 922.4559687 0 0 29 29.64772854 19.36022253 1731 16.50108222 0.009532688 947.9373777 16.50108222 0.017407355 3.035714286 0.117147535 0.038589776 0.329877369 0.012523332 0.037963599 1.400862069 0.061412961 0.043839406 0.478448276 0.058525078 0.122322685 0.922413793 0.07773146 0.08426962 1.972413793 0.401195531 0.203403329 1983 1773305.75 591.957947 6686646.5 0.298516363
"13647" 1392 "90min" 1 "K18" 1 7 70 1 "DMSO" 745.7358121 1620.403131 874.667319 0 0 27 27.60027175 18.02503477 1644.185185 14.07954609 0.008563236 898.4493731 14.07954609 0.01567094 3.259615385 0.105611771 0.032400071 0.307096209 0.010002572 0.032571462 1.393518519 0.066720064 0.04787885 0.476851852 0.049480924 0.103765821 0.916666667 0.069337525 0.075640936 1.953703704 0.340729902 0.174402035 2102 1890933.375 575.238342 6718139 0.273662389
"13648" 1392 "90min" 1 "K19" 1 7 70 0.1 "DMSO" 782.1663405 1694.645793 912.4794521 0 0 30 30.30564283 20.02781641 1724.066667 14.49359748 0.008406634 941.9003262 14.49359748 0.015387613 2.969827586 0.114052641 0.038403792 0.337197695 0.012904061 0.038268534 1.358333333 0.054271561 0.039954523 0.470833333 0.053772883 0.114207894 0.8875 0.082720447 0.093206138 1.930555556 0.426652373 0.220999791 2117 1795328.25 592.140259 7008893 0.279707255
"13801" 1083 "90min" 1 "K7" 1 6 69 10 "DMSO" 934.2563601 1591.634051 657.3776908 0 0 84 84.70147256 56.07788595 1600.940476 17.0910751 0.010675647 666.6841161 17.0910751 0.025635942 1.064759036 0.062838855 0.059016973 0.942436412 0.05585676 0.059268466 0.788690476 0.058134239 0.073709828 0.255952381 0.033070536 0.129205815 0.532738095 0.055288971 0.10378265 2.121031746 0.428526936 0.202037021 1791 2065222.875 697.072449 15146125 0.389208514
"13802" 1083 "90min" 1 "K8" 1 6 69 1 "DMSO" 966.8962818 1882.195695 915.2994129 0 0 55 56.7537885 36.71766342 1899.381818 14.70385551 0.00774139 932.4855364 14.70385551 0.015768454 1.592592593 0.141973093 0.089145896 0.631474698 0.041708611 0.066049537 1.095454545 0.155834886 0.142255913 0.336363636 0.063065622 0.187492391 0.759090909 0.144045681 0.189760778 2.346969697 0.623148211 0.265511826 1737 2167807.25 709.443481 16138603 0.408430329
"13803" 1083 "90min" 1 "K9" 1 6 69 0.1 "DMSO" 941.1174168 1875.958904 934.8414873 0 0 54 54.92596397 36.05006954 1885.37037 12.20933187 0.006475827 944.2529535 12.20933187 0.01293015 1.641509434 0.091848459 0.055953659 0.61113729 0.035476944 0.058050695 1.111111111 0.052455432 0.047209889 0.347222222 0.052455432 0.151071644 0.763888889 0.052455432 0.068668929 2.277777778 0.545613343 0.239537565 1800 2009080.25 675.0578 13567368 0.375032111
"13807" 1118 "90min" 1 "K7" 1 5 69 10 "DMSO" 886.9021526 1747.097847 860.1956947 0 0 56 57.41791693 37.3852573 1762.071429 13.94516161 0.007914073 875.1692759 13.94516161 0.015934245 1.568181818 0.06726374 0.04289282 0.638864166 0.028115028 0.044007834 1.011160714 0.068576375 0.067819461 0.339285714 0.056980288 0.167941902 0.671875 0.069749959 0.103813893 2.06547619 0.550186903 0.26637291 2102 1436074.5 575.451416 6576172.5 0.273763756
"13808" 1118 "90min" 1 "K8" 1 5 69 1 "DMSO" 864.3268102 1913.02544 1048.69863 0 0 42 42.78871028 28.03894298 1927.285714 12.67470251 0.006576452 1062.958904 12.67470251 0.011923982 2.103658537 0.083396825 0.039643708 0.476091352 0.018908682 0.039716499 1.163690476 0.058487642 0.05026048 0.392857143 0.0442711 0.112690073 0.770833333 0.047149434 0.061166833 1.984126984 0.235154115 0.118517674 2147 1806209.25 634.927979 9198995 0.295727983
"13809" 1118 "90min" 1 "K9" 1 5 69 0.1 "DMSO" 881.590998 1815.964775 934.3737769 0 0 43 43.33089097 28.70653686 1833.604651 17.32344892 0.009447756 952.0136531 17.32344892 0.018196639 2.080357143 0.113230786 0.054428532 0.482123961 0.027146336 0.056305719 1.139534884 0.055963572 0.04911089 0.38372093 0.042216745 0.110019397 0.755813953 0.0607094 0.080323206 2 0.332836932 0.166418466 1732 1647618.625 735.401489 8859700 0.424596703
"13869" 1368 "90min" 1 "K7" 1 7 69 10 "DMSO" 865.2074364 1736.270059 871.0626223 0 0 65 65.67002841 43.39360223 1743.630769 15.0650353 0.008640038 878.4233328 15.0650353 0.017150086 1.37109375 0.058793888 0.042881012 0.730681818 0.031775206 0.043487063 0.925 0.061713805 0.066717627 0.315384615 0.062919267 0.199500114 0.609615385 0.051858489 0.085067553 2.028205128 0.504811254 0.248895561 2685 1446850.625 469.465607 6100103.5 0.174847526
"13870" 1368 "90min" 1 "K8" 1 7 69 1 "DMSO" 889.0136986 2021.123288 1132.109589 0 0 41 41.89761029 27.3713491 2046.439024 21.05237371 0.01028732 1157.425326 21.05237371 0.018188969 2.146875 0.062580077 0.029149381 0.466176471 0.013495524 0.028949388 1.149390244 0.057415102 0.049952661 0.402439024 0.052382272 0.13016201 0.74695122 0.044086251 0.059021594 1.886178862 0.258706785 0.137159201 2460 1526213.625 518.841064 6674083.5 0.210911002
