"Cell.line" "Timepoint" "Plate" "Well" "Rep" "Batch" "Chemical.Number" "Chemical.Concentration" "Solvent" "baseline" "height" "amplitude" "notch.amp" "notch.frac" "n.peaks" "n.peaks.expected" "BPM" "peak.max.avg" "peak.max.sd" "peak.max.cv" "peak.amp.avg" "peak.amp.sd" "peak.amp.cv" "peak.spacing.avg" "peak.spacing.sd" "peak.spacing.cv" "peak.freq.avg" "peak.freq.sd" "peak.freq.cv" "peak.width.avg" "peak.width.sd" "peak.width.cv" "rise.times.avg" "rise.times.sd" "rise.times.cv" "decay.times.avg" "decay.times.sd" "decay.times.cv" "decay.rise.ratio.avg" "decay.rise.ratio.sd" "decay.rise.ratio.cv" "Total.Cells" "All.Nuclei.Mean.Integr.Itensity" "Positive.W2.Mean.Stain.Area" "Positive.W2.Mean.Stain.Integr.Intens" "Cell.Positive.W2.Mean.Stain.Area"
"10320" 1434 "90min" 1 "I17" 5 18 38 1 "DMSO" 3050.181996 6287.677104 3237.495108 0 0 40 45.12758359 22.25519288 6301.85 29.15524318 0.004626458 3251.668004 29.15524318 0.008966242 2.391282051 0.062288779 0.026048278 0.418467949 0.011121427 0.026576532 1.417 0.0699157 0.049340649 0.45525 0.068462511 0.150384428 0.96175 0.055000583 0.057188025 2.163487294 0.3681699 0.170174283 1347 3391548 296.914948 4514989.5 0.220426836
"10321" 1434 "90min" 1 "J17" 5 18 38 0.1 "DMSO" 3043.395303 6520.941292 3477.545988 0 0 44 49.0661645 24.48071217 6536.840909 29.31778029 0.004485007 3493.445606 29.31778029 0.008392225 2.200232558 0.073565273 0.033435226 0.454990398 0.015106705 0.03320225 1.3825 0.054607479 0.039499081 0.4475 0.064524198 0.144188151 0.935 0.058528467 0.06259729 2.139001234 0.365321421 0.170790655 1296 3418542 303.795349 4541902 0.234409992
"10534" 1434 "90min" 1 "H18" 1 1 39 10 "DMSO" 850.2641879 1686.712329 836.4481409 0 0 28 28.8282811 18.69262865 1701.714286 11.50477242 0.006760696 851.4500978 11.50477242 0.013511975 3.12037037 0.094827028 0.030389671 0.320759734 0.00974086 0.030368087 1.352678571 0.048752628 0.036041547 0.415178571 0.059449358 0.143189852 0.9375 0.063646885 0.06789001 2.3125 0.413024202 0.17860506 1723 1981521.125 752.218933 5467494.5 0.436575121
"10535" 1434 "90min" 1 "I18" 1 1 39 1 "DMSO" 867.5968689 1752.51272 884.9158513 0 0 39 39.60395337 26.03616134 1767.666667 14.40455581 0.00814891 900.0697978 14.40455581 0.016003821 2.273026316 0.091234325 0.040137822 0.440655948 0.018298064 0.041524604 1.21474359 0.06379396 0.0525164 0.371794872 0.053551343 0.144034645 0.842948718 0.06857303 0.081348994 2.333333333 0.514412172 0.22046236 1665 1988952.125 796.850098 5565997 0.478588647
"10536" 1434 "90min" 1 "J18" 1 1 39 0.1 "DMSO" 859.221135 1775.369863 916.148728 0 0 36 35.93712854 24.03337969 1790.361111 12.21510254 0.006822703 931.1399761 12.21510254 0.013118439 2.503571429 0.082947285 0.033131583 0.399856785 0.013288949 0.033234271 1.270833333 0.063386569 0.049877956 0.381944444 0.041666667 0.109090909 0.888888889 0.058077671 0.06533738 2.356481481 0.315983669 0.134091302 1724 1953005 787.27356 5613632.5 0.456655197
"10537" 1434 "90min" 1 "H18" 2 13 39 10 "DMSO" 2317.780822 5229.589041 2911.808219 0 0 25 27.93849239 15.01802163 5123.32 30.94042663 0.006039136 2805.539178 30.94042663 0.011028335 3.577916667 0.104047613 0.029080502 0.279720589 0.008198371 0.029309145 1.7292 0.061435603 0.035528339 0.4488 0.064052062 0.142718499 1.2804 0.076620276 0.05984089 2.929372404 0.574195761 0.196013235 1639 2525550.5 454.481171 8270361 0.277291746
"10538" 1434 "90min" 1 "I18" 2 13 39 1 "DMSO" 2284.749511 5295.716243 3010.966732 0 0 29 32.30737937 17.42090509 5266.793103 39.04610764 0.00741364 2982.043593 39.04610764 0.013093741 3.093571429 0.080701291 0.026086772 0.323461948 0.008389955 0.025937997 1.673103448 0.061301564 0.036639434 0.44 0.063301997 0.143868176 1.233103448 0.063925372 0.051841046 2.871489675 0.511228662 0.178036044 1535 2346619.25 377.542877 6479642.5 0.245956272
"10539" 1434 "90min" 1 "J18" 2 13 39 0.1 "DMSO" 2378.262231 5351.737769 2973.475538 0 0 31 35.33072351 18.62234682 5367.225806 23.59902495 0.004396876 2988.963576 23.59902495 0.007895387 2.829 0.076849607 0.027164937 0.353731713 0.009520976 0.02691581 1.589032258 0.058043365 0.036527493 0.455483871 0.068500059 0.150389648 1.133548387 0.064111798 0.056558501 2.55859363 0.497102719 0.194287484 1463 2802366 515.128906 9577208 0.352104515
"10540" 1434 "90min" 1 "H18" 3 14 39 10 "DMSO" 2169.502935 5094.180039 2924.677104 0 0 31 34.7751879 18.62234682 5132.967742 33.63181418 0.006552119 2963.464807 33.63181418 0.011348815 2.875 0.09246621 0.03216216 0.348169683 0.011061966 0.031771767 1.382903226 0.055509371 0.040139737 0.439032258 0.064101734 0.146006888 0.943870968 0.062964404 0.066708698 2.208553205 0.429693774 0.194558942 1806 2838397.75 460.635773 7874857 0.255058568
"10541" 1434 "90min" 1 "I18" 3 14 39 1 "DMSO" 2113.669276 4920.048924 2806.379648 0 0 36 39.87768098 21.62595114 4949.055556 34.44577058 0.006960069 2835.38628 34.44577058 0.012148528 2.507142857 0.079947462 0.031887876 0.399255917 0.012777937 0.032004378 1.253333333 0.056163028 0.044810927 0.398888889 0.050583892 0.126811986 0.854444444 0.063625891 0.074464632 2.179649123 0.334521453 0.15347491 1725 2911736.25 518.822754 8768595 0.300766814
"10542" 1434 "90min" 1 "J18" 3 14 39 0.1 "DMSO" 2020.09589 4764.34638 2744.250489 0 0 37 41.86840287 22.22667201 4753.027027 30.43616862 0.006403534 2732.931137 30.43616862 0.011136822 2.388888889 0.089019349 0.037263913 0.419187053 0.016104134 0.038417536 1.222972973 0.052220944 0.042699999 0.391621622 0.043685334 0.111549852 0.831351351 0.06083503 0.073176077 2.151512821 0.297642246 0.138340912 1746 2839242 524.890015 8972411 0.300624293
"10543" 1434 "90min" 1 "H18" 4 15 39 10 "DMSO" 2265.553816 5418.225049 3152.671233 0 0 28 31.37655024 16.81850035 5446.142857 29.91557786 0.005492984 3180.589041 29.91557786 0.009405672 3.185185185 0.073241979 0.022994575 0.314111025 0.00711629 0.022655333 1.495357143 0.043074625 0.028805576 0.486785714 0.038878116 0.079867004 1.008571429 0.059111588 0.058609224 2.096028246 0.324929846 0.155021692 1282 3660559.25 381.406189 5703578.5 0.297508728
"10544" 1434 "90min" 1 "I18" 4 15 39 1 "DMSO" 2192.254403 4897.342466 2705.088063 0 0 36 40.26538096 21.62378616 4932.388889 31.70964502 0.006428861 2740.134486 31.70964502 0.011572295 2.482285714 0.061504936 0.024777541 0.403097217 0.010090826 0.02503323 1.264166667 0.057439409 0.045436579 0.392222222 0.053297607 0.13588625 0.871944444 0.056000992 0.064225413 2.27119883 0.411368414 0.18112391 1247 3537609.25 336.850372 4731267.5 0.270128606
"10545" 1434 "90min" 1 "J18" 4 15 39 0.1 "DMSO" 2139.23092 4843.444227 2704.213307 0 0 35 39.23280333 21.02312544 4870.457143 29.68693796 0.006095308 2731.226223 29.68693796 0.010869454 2.547941176 0.069708458 0.027358739 0.392760069 0.01078793 0.027466972 1.274571429 0.05902855 0.046312469 0.400285714 0.050787082 0.126877079 0.874285714 0.052708171 0.060287123 2.218234505 0.302809995 0.13650946 1211 4092003.75 530.450012 8561297 0.438026434
"10546" 1434 "90min" 1 "I18" 5 18 39 1 "DMSO" 2980.446184 6453.479452 3473.033268 0 0 38 42.74163347 21.14243323 6469.315789 32.70680999 0.005055683 3488.869606 32.70680999 0.009374615 2.525135135 0.072824813 0.028839967 0.39634304 0.011573324 0.029200272 1.449736842 0.056400443 0.038903918 0.457368421 0.071873922 0.157146664 0.992368421 0.061750772 0.062225652 2.235924967 0.450933246 0.201676377 1310 3717328.5 412.015594 6421551.5 0.314515721
"10547" 1434 "90min" 1 "J18" 5 18 39 0.1 "DMSO" 2814.209393 6235.829746 3421.620352 0 0 40 44.48754562 22.25519288 6268.075 36.0365822 0.005749226 3453.865607 36.0365822 0.010433696 2.426923077 0.08445347 0.034798577 0.412532879 0.014418858 0.03495202 1.374 0.041311822 0.030066829 0.43975 0.056635927 0.128791192 0.93425 0.066867166 0.071573098 2.168590297 0.364045868 0.167872128 1339 3521293.5 348.928741 5303208.5 0.260589052
"10676" 1434 "90min" 1 "J19" 1 1 40 0.1 "DMSO" 819.5753425 1224.992172 405.4168297 0 0 39 39.62551373 26.03616134 1252.846154 12.46582372 0.009950004 433.2708114 12.46582372 0.028771437 2.269736842 0.06182962 0.027240876 0.440895841 0.011929854 0.027058215 1.256410256 0.085785448 0.068278214 0.330128205 0.060746314 0.184008253 0.926282051 0.0893965 0.0965111 2.935897436 0.772910676 0.263262152 1576 1973447.625 827.835876 5887935.5 0.525276571
"10677" 1434 "90min" 1 "I19" 2 13 40 1 "DMSO" 2043.765166 3084.401174 1040.636008 0 0 30 33.96573933 18.02162595 3117.733333 31.04494332 0.009957536 1073.968167 31.04494332 0.028906763 2.943793103 0.098539832 0.033473763 0.340065472 0.011386444 0.033483094 1.547 0.084288094 0.05448487 0.347 0.063688358 0.183539936 1.2 0.091009662 0.075841385 3.615758179 0.931129731 0.257519913 1374 2801742.25 482.066132 8371423.5 0.350848713
"10678" 1434 "90min" 1 "J19" 2 13 40 0.1 "DMSO" 2310.786693 4077.330724 1766.544031 0 0 31 34.98321126 18.62234682 4094.741935 23.93876597 0.005846221 1783.955243 23.93876597 0.013418927 2.858333333 0.097523943 0.034119164 0.350252416 0.012084301 0.034501693 1.660645161 0.092697914 0.055820422 0.402258065 0.053833675 0.133828702 1.258387097 0.090961412 0.072284127 3.181982288 0.473114359 0.148685416 1402 2674530.25 468.123993 8194154 0.333897285
"10679" 1434 "90min" 1 "I19" 3 14 40 1 "DMSO" 1964.651663 4195.131115 2230.479452 0 0 35 39.58064485 21.02523028 4229.8 30.69853417 0.00725768 2265.148337 30.69853417 0.013552549 2.525588235 0.074353422 0.029440041 0.396281987 0.011719465 0.029573549 1.387142857 0.055549206 0.040045772 0.397714286 0.04740847 0.119202331 0.989428571 0.06375241 0.064433565 2.525116846 0.35077492 0.138914332 1720 2978364.25 467.328949 7475962.5 0.271702877
"10680" 1434 "90min" 1 "J19" 3 14 40 0.1 "DMSO" 1905.164384 4264.178082 2359.013699 0 0 37 41.98993075 22.22667201 4278 33.65016097 0.007865863 2372.835616 33.65016097 0.014181413 2.381944444 0.089436951 0.037547875 0.420403792 0.015864188 0.037735597 1.195675676 0.06318142 0.052841604 0.368108108 0.058681714 0.159414348 0.827567568 0.068166683 0.082369931 2.329576718 0.570121459 0.244731781 1678 3119379.25 485.367279 8250840.5 0.289253444
"10681" 1434 "90min" 1 "I19" 4 15 40 1 "DMSO" 2078.866928 4613.739726 2534.872798 0 0 32 37.00329146 19.22114326 4622.4375 25.3935952 0.005493551 2543.570572 25.3935952 0.009983444 2.701612903 0.076424114 0.028288329 0.370440399 0.010642397 0.028729041 1.4609375 0.067554488 0.046240505 0.41875 0.05987891 0.142994412 1.0421875 0.059282504 0.056882763 2.541286451 0.403661027 0.158841215 1256 3686550.75 344.555847 5184380.5 0.274327904
"10682" 1434 "90min" 1 "J19" 4 15 40 0.1 "DMSO" 2191.252446 4968.023483 2776.771037 0 0 34 38.69811387 20.42246471 4981.558824 27.00638665 0.005421272 2790.306377 27.00638665 0.009678646 2.583333333 0.074484338 0.028832647 0.387407287 0.011111295 0.028681172 1.371470588 0.057636918 0.042025631 0.418823529 0.060990049 0.145622308 0.952647059 0.067926378 0.071302774 2.331504477 0.42466224 0.182140864 1232 3608222.5 340.140472 4873186.5 0.276088045
"10683" 1434 "90min" 1 "I19" 5 18 40 1 "DMSO" 2974.303327 5668.90411 2694.600783 0 0 35 39.28139701 19.47329377 5704.371429 33.00720573 0.0057863 2730.068102 33.00720573 0.01209025 2.746764706 0.064372052 0.02343559 0.364256278 0.008424292 0.023127375 1.706 0.066783231 0.039146091 0.485428571 0.065768885 0.135486225 1.220571429 0.06444071 0.052795525 2.572047238 0.454451725 0.176688716 1285 3525737.25 253.294113 3801145.25 0.197116041
"10684" 1434 "90min" 1 "J19" 5 18 40 0.1 "DMSO" 2855.07045 6149.880626 3294.810176 0 0 39 43.7131717 21.69881306 6146.948718 33.8245852 0.005502663 3291.878268 33.8245852 0.010275163 2.469210526 0.074919112 0.030341322 0.405352111 0.012343192 0.030450544 1.437692308 0.058555486 0.040728802 0.432051282 0.060878632 0.140906032 1.005641026 0.065966294 0.065596264 2.377978382 0.395757236 0.166425918 1155 3753504.75 292.965424 4194112 0.253649718
"10809" 1434 "90min" 1 "I2" 1 1 23 1 "DMSO" 946.8336595 1600.1409 653.3072407 0 0 47 47.09270491 31.37691238 1613.425532 14.99093158 0.009291369 666.5918724 14.99093158 0.02248892 1.913043478 0.094536755 0.04941694 0.523980027 0.025963597 0.049550737 1.178191489 0.07253504 0.06156473 0.356382979 0.044984322 0.126224666 0.821808511 0.081363553 0.099005488 2.372340426 0.574427636 0.242135416 1646 2163197.75 872.608154 6872859.5 0.530138611
"10810" 1434 "90min" 1 "J2" 1 1 23 0.1 "DMSO" 890.2426614 1753.864971 863.6223092 0 0 40 40.60423966 26.70375522 1772.3 14.85174599 0.008379928 882.0573386 14.85174599 0.01683762 2.217948718 0.102268467 0.046109482 0.451785699 0.020486333 0.045345244 1.221875 0.066310144 0.054269172 0.35 0.058011935 0.165748386 0.871875 0.066310144 0.076054646 2.589583333 0.6486309 0.250476936 1697 2183309.75 850.096497 6642237.5 0.500940776
"10811" 1434 "90min" 1 "I2" 2 13 23 1 "DMSO" 2463.270059 4722.796477 2259.526419 0 0 30 34.36097982 18.02162595 4734.866667 36.87138254 0.007787206 2271.596608 36.87138254 0.016231483 2.909310345 0.087379756 0.030034525 0.344022625 0.010303605 0.02995037 1.799333333 0.07763457 0.043146297 0.475333333 0.050222493 0.10565742 1.324 0.077084817 0.058221161 2.827708867 0.442472911 0.156477534 1413 2221786.75 433.385162 7537323.5 0.306712783
"10812" 1434 "90min" 1 "J2" 2 13 23 0.1 "DMSO" 2406.088063 5098.518591 2692.430528 0 0 27 30.2101211 16.21946336 5128 31.79864535 0.006200984 2721.911937 31.79864535 0.011682467 3.307692308 0.072790532 0.02200644 0.302464168 0.006550827 0.021658191 2.01037037 0.077483571 0.038541938 0.459259259 0.058764584 0.127955143 1.551111111 0.071808149 0.046294652 3.443566725 0.560151066 0.162665954 1220 2780514.75 670.41626 12547164 0.549521525
"10813" 1434 "90min" 1 "I2" 3 14 23 1 "DMSO" 2263.221135 4917.516634 2654.295499 0 0 39 43.77324164 23.42811374 4943.461538 43.12091088 0.008722817 2680.240403 43.12091088 0.016088449 2.286315789 0.103933998 0.045459161 0.438258326 0.019762275 0.045092753 1.246666667 0.053278481 0.042736749 0.401282051 0.050999458 0.1270913 0.845384615 0.053105959 0.062818696 2.141927271 0.3067507 0.143212472 1681 2814294.5 430.988586 6682178 0.256388213
"10814" 1434 "90min" 1 "J2" 3 14 23 0.1 "DMSO" 2365.001957 5814.720157 3449.7182 0 0 40 45.21526264 24.0288346 5814.025 37.59602236 0.006466436 3449.023043 37.59602236 0.010900485 2.211538462 0.076348869 0.034522967 0.452695861 0.015527402 0.034299855 1.30925 0.063180145 0.048256747 0.438 0.062887771 0.143579387 0.87125 0.044846605 0.051473865 2.035123044 0.341975802 0.168036917 73 55039328 1459.64563 61768316 19.99514562
"10815" 1434 "90min" 1 "I2" 4 15 23 1 "DMSO" 2285.088063 4930.401174 2645.313112 0 0 35 39.91397543 21.02312544 4941.514286 33.8659741 0.00685336 2656.426223 33.8659741 0.012748697 2.503529412 0.048171559 0.019241459 0.399579292 0.007675924 0.019210014 1.393142857 0.068803703 0.0493874 0.436857143 0.062344934 0.142712405 0.956285714 0.061457097 0.06426646 2.240506401 0.393444205 0.175605035 1420 3307216 318.795624 4927513 0.224503961
"10816" 1434 "90min" 1 "J2" 4 15 23 0.1 "DMSO" 2198.297456 5091.827789 2893.530333 0 0 35 39.59003539 21.02312544 4971.342857 43.17470859 0.008684718 2773.045401 43.17470859 0.01556942 2.525588235 0.080007241 0.031678656 0.396336324 0.012659224 0.03194061 1.325428571 0.062607219 0.047235453 0.400857143 0.058880309 0.146886016 0.924571429 0.062607219 0.067714854 2.36496647 0.450002742 0.190278699 1346 3113189.75 353.805542 5346324 0.262857015
"10817" 1434 "90min" 1 "I2" 5 18 23 1 "DMSO" 2944.712329 6013.729941 3069.017613 0 0 38 43.25481477 21.14243323 6022.815789 35.00104652 0.005811409 3078.103461 35.00104652 0.011370978 2.495405405 0.07672442 0.030746275 0.401101769 0.012213825 0.030450688 1.463947368 0.054253632 0.037059824 0.456315789 0.071562524 0.156826754 1.007631579 0.070574255 0.070039741 2.275491821 0.459024838 0.201725549 1481 2826217.25 269.059692 4082705.25 0.181674336
"10818" 1434 "90min" 1 "J2" 5 18 23 0.1 "DMSO" 3054.765166 6647.720157 3592.95499 0 0 38 42.43876448 21.14243323 6604.868421 44.11420746 0.006679044 3550.103255 44.11420746 0.012426176 2.542702703 0.064963607 0.025549038 0.393534537 0.010152358 0.025797882 1.384210526 0.058106686 0.041978214 0.420263158 0.046989754 0.11181031 0.963947368 0.042205384 0.043783909 2.319558115 0.261263155 0.112634882 1386 3017017.75 202.067139 2974765.5 0.145791587
"10973" 1434 "90min" 1 "H20" 1 1 41 10 "DMSO" 1052.749511 1467.829746 415.0802348 0 0 63 65.33435158 42.05841446 1485.952381 15.95399492 0.010736545 433.2028702 15.95399492 0.036827999 1.391129032 0.191365711 0.137561439 0.726946888 0.063283777 0.087054196 1.009920635 0.138943282 0.137578416 0.452380952 0.061190192 0.13526253 0.557539683 0.150311164 0.269597248 1.275132275 0.48536718 0.380640652 1668 2010477.875 732.578857 4955487 0.439195957
"10974" 1434 "90min" 1 "I20" 1 1 41 1 "DMSO" 928.2309198 1788.033268 859.8023483 0 0 38 38.77314119 25.36856745 1809 14.23547149 0.007869249 880.7690802 14.23547149 0.016162547 2.320945946 0.086102634 0.037098078 0.431411863 0.015345103 0.035569497 1.286184211 0.064383083 0.050057435 0.394736842 0.046192128 0.117020057 0.891447368 0.059353589 0.066581148 2.287280702 0.29427557 0.128657392 1585 2011678.75 845.334106 6161466.5 0.533333821
"10975" 1434 "90min" 1 "J20" 1 1 41 0.1 "DMSO" 940.4559687 1980.798434 1040.342466 0 0 36 36.36446115 24.03337969 1995.972222 13.72898105 0.006878343 1055.516254 13.72898105 0.013006887 2.475 0.094907075 0.038346293 0.404611529 0.015339637 0.037912012 1.326388889 0.061801654 0.046593917 0.409722222 0.056782095 0.138586809 0.916666667 0.05976143 0.065194288 2.282407407 0.364211356 0.159573332 1694 2064386.25 813.640076 5891143.5 0.480307011
"10976" 1434 "90min" 1 "H20" 2 13 41 10 "DMSO" 2319.772994 4514.636008 2194.863014 0 0 32 36.8342163 19.22306768 4548.3125 31.92373725 0.007018809 2228.539506 31.92373725 0.014324959 2.713548387 0.0738263 0.027206554 0.368784705 0.010014434 0.027155231 1.7109375 0.058934593 0.03444579 0.4609375 0.058934593 0.127858101 1.25 0.063550843 0.050840675 2.771048186 0.493558106 0.178112423 1400 2995224.25 505.379944 8969200 0.360985674
"10977" 1434 "90min" 1 "I20" 2 13 41 1 "DMSO" 2144.659491 4765.215264 2620.555773 0 0 31 35.06991812 18.62234682 4784.258065 34.64098511 0.007240618 2639.598573 34.64098511 0.013123581 2.85 0.076383786 0.026801328 0.351120526 0.009396973 0.026762814 1.560322581 0.063428904 0.040651148 0.395483871 0.046821556 0.118390556 1.16483871 0.068013281 0.058388583 2.986001927 0.388825595 0.130216123 1481 2754910.25 441.372467 7826791.5 0.298023273
"10978" 1434 "90min" 1 "J20" 2 13 41 0.1 "DMSO" 2355.849315 5492.469667 3136.620352 0 0 29 33.12347842 17.42090509 5505.37931 34.21926545 0.006215605 3149.529995 34.21926545 0.01086488 3.017857143 0.087701393 0.029060817 0.331632744 0.009703341 0.029259299 1.707586207 0.059561203 0.034880349 0.448965517 0.061895351 0.137862149 1.25862069 0.045491297 0.03614377 2.864559768 0.471058667 0.164443651 1468 2809202.5 531.896423 9634134 0.362327264
"10979" 1434 "90min" 1 "H20" 3 14 41 10 "DMSO" 2104.123288 4421.841487 2317.7182 0 0 42 46.97866004 25.23027633 4444.785714 28.67355007 0.006451053 2340.662427 28.67355007 0.012250186 2.12804878 0.065620862 0.030836164 0.470351022 0.014543659 0.030920863 1.241190476 0.050615836 0.040780071 0.401666667 0.052168426 0.1298799 0.83952381 0.063743096 0.075927682 2.130858227 0.345843642 0.162302511 1644 3061492.5 491.92215 7881519 0.299222719
"10980" 1434 "90min" 1 "I20" 3 14 41 1 "DMSO" 2013.493151 4515.986301 2502.493151 0 0 38 42.02960972 22.82739287 4541.421053 31.88037741 0.007019912 2527.927902 31.88037741 0.012611268 2.378378378 0.069142105 0.029071112 0.420801058 0.012262468 0.029140773 1.210789474 0.058558429 0.048363841 0.378157895 0.046081905 0.1218589 0.832631579 0.060524027 0.072690046 2.243902822 0.39445947 0.17579169 1691 2960490 517.55957 8468321 0.306067161
"10981" 1434 "90min" 1 "J20" 3 14 41 0.1 "DMSO" 1933.592955 4445.888454 2512.295499 0 0 36 41.29335676 21.62595114 4467.472222 26.92687039 0.006027317 2533.879267 26.92687039 0.010626738 2.421428571 0.081245556 0.033552737 0.413429683 0.013830775 0.033453755 1.213055556 0.056508884 0.046583921 0.372777778 0.047425798 0.127222708 0.840277778 0.056945393 0.067769724 2.304036668 0.433239421 0.188034951 1662 3029794.5 489.49234 7869435 0.29452006
"10982" 1434 "90min" 1 "H20" 4 15 41 10 "DMSO" 2234.606654 4681.409002 2446.802348 0 0 46 52.62370326 27.63039343 4712.369565 30.80718437 0.006537515 2477.762912 30.80718437 0.012433467 1.936222222 0.292017192 0.150818015 0.526816531 0.076330051 0.144889249 1.32673913 0.187427667 0.14126942 0.426521739 0.062439923 0.146393295 0.900217391 0.169960638 0.188799549 2.147540973 0.427647108 0.199133387 1307 3550007 332.286774 4904497 0.254236246
"10983" 1434 "90min" 1 "I20" 4 15 41 1 "DMSO" 2166.982387 4785.931507 2618.949119 0 0 37 41.85137314 22.22444689 4810 31.97221016 0.006647029 2643.017613 31.97221016 0.012096859 2.388888889 0.07194354 0.030115901 0.418974603 0.012646645 0.030184753 1.283783784 0.05633981 0.043885747 0.409189189 0.056193039 0.137327771 0.874594595 0.066021654 0.075488295 2.183719196 0.370459502 0.169646126 1249 3657248.25 337.387939 4948936 0.270126452
"10984" 1434 "90min" 1 "J20" 4 15 41 0.1 "DMSO" 2079.414873 4621.74364 2542.328767 0 0 36 40.51192962 21.62378616 4631.5 29.1777802 0.006299855 2552.085127 29.1777802 0.011432918 2.468 0.076727171 0.031088805 0.405565418 0.012558503 0.030965418 1.246388889 0.047518585 0.038125007 0.379166667 0.047290893 0.124723235 0.867222222 0.059407124 0.068502769 2.338696064 0.470698476 0.201265347 1155 4478375 628.893005 10191579 0.544496108
"10985" 1434 "90min" 1 "H20" 5 18 41 10 "DMSO" 2937.379648 5688.690802 2751.311155 0 0 48 55.77560823 26.70623145 5695.604167 41.7692443 0.007333593 2758.224519 41.7692443 0.015143526 2.018510638 0.497956602 0.246695059 0.51720705 0.099137353 0.191678271 1.514791667 0.492807802 0.325330416 0.450208333 0.064229959 0.142667192 1.064583333 0.4907396 0.460968704 2.41252479 1.190952202 0.493653871 1251 4067678.75 335.792999 5305960 0.268419663
"10986" 1434 "90min" 1 "I20" 5 18 41 1 "DMSO" 2959.614481 6515.426614 3555.812133 0 0 39 43.67847344 21.69881306 6555.564103 39.02279689 0.005952622 3595.949621 39.02279689 0.010851875 2.472631579 0.094488215 0.038213625 0.405030355 0.016240388 0.040096719 1.431538462 0.065031914 0.045427989 0.457179487 0.066409761 0.145259714 0.974358974 0.066165457 0.067906654 2.183375109 0.394393222 0.180634661 1283 3842816.5 407.206177 6447941.5 0.317385952
"10987" 1434 "90min" 1 "J20" 5 18 41 0.1 "DMSO" 2751.123288 5842.454012 3091.330724 0 0 38 43.00895044 21.14243323 5845.526316 33.49928345 0.005730756 3094.403028 33.49928345 0.010825766 2.50972973 0.077906157 0.031041652 0.39882187 0.012339815 0.030940668 1.398947368 0.064589744 0.046170246 0.448947368 0.069779168 0.155428393 0.95 0.062124548 0.065394261 2.180094124 0.455073828 0.20874045 1225 3779081.25 254.156723 3956133.25 0.207474876
"11178" 1434 "90min" 1 "H21" 1 1 42 10 "DMSO" 862.109589 1879.890411 1017.780822 0 0 33 33.33646951 22.03059805 1897.242424 13.30890281 0.007014867 1035.132835 13.30890281 0.012857193 2.69921875 0.094503024 0.035011251 0.370920384 0.013069089 0.035234216 1.352272727 0.048959341 0.036205227 0.397727273 0.048959341 0.123097771 0.954545455 0.061063026 0.063970789 2.439393939 0.353720753 0.145003539 1783 1987652.75 790.941528 5831276 0.44360153
"11179" 1434 "90min" 1 "I21" 1 1 42 1 "DMSO" 941.6242661 1983.810176 1042.18591 0 0 35 35.87579979 23.36578581 2013.714286 16.58945701 0.008238238 1072.09002 16.58945701 0.01547394 2.507352941 0.075007427 0.029914985 0.399174407 0.011975448 0.03000054 1.335714286 0.058876027 0.044078309 0.410714286 0.064820372 0.157823515 0.925 0.062131265 0.067168935 2.321428571 0.483866701 0.208434886 1720 2024561.375 823.067383 5997847 0.478527548
"11180" 1434 "90min" 1 "J21" 1 1 42 0.1 "DMSO" 883.6007828 1841.639922 958.0391389 0 0 36 36.77720611 24.03337969 1867.916667 19.41336064 0.010393055 984.3158839 19.41336064 0.019722694 2.446428571 0.081831709 0.033449458 0.409203962 0.013702919 0.033486769 1.302083333 0.0625 0.048 0.395833333 0.047245559 0.119357202 0.90625 0.0625 0.068965517 2.321759259 0.31632361 0.13624307 1657 2060876.25 818.576172 5860589.5 0.494010967
"11181" 1434 "90min" 1 "G21" 1 1 42 100 "DMSO" 991.0136986 991.0136986 0 0 0 0 0 0 991.0136986 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA 1594 2035654.125 842.492737 6056916.5 0.528539986
"11182" 1434 "90min" 1 "H21" 2 13 42 10 "DMSO" 2266.994129 5368.213307 3101.219178 0 0 28 32.46435621 16.82018422 5251.607143 35.23501971 0.006709378 2984.613014 35.23501971 0.011805557 3.078518519 0.078627833 0.025540802 0.325033602 0.008217237 0.025281192 1.625357143 0.048341543 0.029742105 0.455357143 0.061069611 0.134113655 1.17 0.060858062 0.052015438 2.631886812 0.494074062 0.187726182 1406 2955045 465.81897 7994978 0.331307945
"11183" 1434 "90min" 1 "I21" 2 13 42 1 "DMSO" 1999.046967 4299.947162 2300.900196 0 0 31 35.33072351 18.62234682 4316.774194 31.80954749 0.007368824 2317.727227 31.80954749 0.013724457 2.829 0.076849607 0.027164937 0.353731713 0.009520976 0.02691581 1.450322581 0.063586365 0.043842912 0.373548387 0.045865629 0.122783635 1.076774194 0.062149663 0.057718381 2.936029 0.492649356 0.167794445 1394 3085787.25 503.138702 8605799 0.360931637
"11184" 1434 "90min" 1 "J21" 2 13 42 0.1 "DMSO" 2391.694716 5566.951076 3175.25636 0 0 31 35.86457566 18.62234682 5615.903226 32.11889873 0.005719276 3224.20851 32.11889873 0.009961793 2.787333333 0.082876449 0.029733239 0.359076649 0.010819436 0.030131271 1.577096774 0.06240692 0.039570761 0.442580645 0.064392947 0.145494268 1.134516129 0.063970759 0.056385941 2.629909604 0.489677436 0.186195539 1560 2711060.75 435.797089 7886968 0.279357108
