"","lp__","accept_stat__","stepsize__","treedepth__","n_leapfrog__","divergent__","energy__","m_y0","m_x0","m_Emax","m_n","sigma_y","y0.1","y0.2","x0.1","x0.2","Emax.1","Emax.2","n.1","n.2","ec99.1","ec99.2","ec95.1","ec95.2","ec50.1","ec50.2","ec10.1","ec10.2","ec05.1","ec05.2","ec025.1","ec025.2","ec01.1","ec01.2","ec99_median","ec95_median","ec50_median","ec10_median","ec05_median","ec025_median","ec01_median","ec99_quants.1","ec99_quants.2","ec99_quants.3","ec99_quants.4","ec99_quants.5","ec99_quants.6","ec99_quants.7","ec99_quants.8","ec99_quants.9","ec99_quants.10","ec99_quants.11","ec99_quant_ratios.1","ec99_quant_ratios.2","ec99_quant_ratios.3","ec99_quant_ratios.4","ec99_quant_ratios.5","ec99_quant_ratios.6","ec99_quant_ratios.7","ec99_quant_ratios.8","ec99_quant_ratios.9","ec99_quant_ratios.10","ec99_quant_ratios.11","ec95_quants.1","ec95_quants.2","ec95_quants.3","ec95_quants.4","ec95_quants.5","ec95_quants.6","ec95_quants.7","ec95_quants.8","ec95_quants.9","ec95_quants.10","ec95_quants.11","ec95_quant_ratios.1","ec95_quant_ratios.2","ec95_quant_ratios.3","ec95_quant_ratios.4","ec95_quant_ratios.5","ec95_quant_ratios.6","ec95_quant_ratios.7","ec95_quant_ratios.8","ec95_quant_ratios.9","ec95_quant_ratios.10","ec95_quant_ratios.11","ec50_quants.1","ec50_quants.2","ec50_quants.3","ec50_quants.4","ec50_quants.5","ec50_quants.6","ec50_quants.7","ec50_quants.8","ec50_quants.9","ec50_quants.10","ec50_quants.11","ec50_quant_ratios.1","ec50_quant_ratios.2","ec50_quant_ratios.3","ec50_quant_ratios.4","ec50_quant_ratios.5","ec50_quant_ratios.6","ec50_quant_ratios.7","ec50_quant_ratios.8","ec50_quant_ratios.9","ec50_quant_ratios.10","ec50_quant_ratios.11","ec10_quants.1","ec10_quants.2","ec10_quants.3","ec10_quants.4","ec10_quants.5","ec10_quants.6","ec10_quants.7","ec10_quants.8","ec10_quants.9","ec10_quants.10","ec10_quants.11","ec10_quant_ratios.1","ec10_quant_ratios.2","ec10_quant_ratios.3","ec10_quant_ratios.4","ec10_quant_ratios.5","ec10_quant_ratios.6","ec10_quant_ratios.7","ec10_quant_ratios.8","ec10_quant_ratios.9","ec10_quant_ratios.10","ec10_quant_ratios.11","ec05_quants.1","ec05_quants.2","ec05_quants.3","ec05_quants.4","ec05_quants.5","ec05_quants.6","ec05_quants.7","ec05_quants.8","ec05_quants.9","ec05_quants.10","ec05_quants.11","ec05_quant_ratios.1","ec05_quant_ratios.2","ec05_quant_ratios.3","ec05_quant_ratios.4","ec05_quant_ratios.5","ec05_quant_ratios.6","ec05_quant_ratios.7","ec05_quant_ratios.8","ec05_quant_ratios.9","ec05_quant_ratios.10","ec05_quant_ratios.11","ec025_quants.1","ec025_quants.2","ec025_quants.3","ec025_quants.4","ec025_quants.5","ec025_quants.6","ec025_quants.7","ec025_quants.8","ec025_quants.9","ec025_quants.10","ec025_quants.11","ec025_quant_ratios.1","ec025_quant_ratios.2","ec025_quant_ratios.3","ec025_quant_ratios.4","ec025_quant_ratios.5","ec025_quant_ratios.6","ec025_quant_ratios.7","ec025_quant_ratios.8","ec025_quant_ratios.9","ec025_quant_ratios.10","ec025_quant_ratios.11","ec01_quants.1","ec01_quants.2","ec01_quants.3","ec01_quants.4","ec01_quants.5","ec01_quants.6","ec01_quants.7","ec01_quants.8","ec01_quants.9","ec01_quants.10","ec01_quants.11","ec01_quant_ratios.1","ec01_quant_ratios.2","ec01_quant_ratios.3","ec01_quant_ratios.4","ec01_quant_ratios.5","ec01_quant_ratios.6","ec01_quant_ratios.7","ec01_quant_ratios.8","ec01_quant_ratios.9","ec01_quant_ratios.10","ec01_quant_ratios.11"
"256","330.787",0.987108,0.0647357,5,63,0,-325.555,0.0103107,7.88107,4.15399,-0.0303291,0.0866748,1.01036,1.01036,2646.72,2646.72,63.6876,63.6876,0.970126,0.970126,2662.08,2662.08,2549.61,2549.61,1305.98,1305.98,246.955,246.955,120.772,120.772,59.0867,59.0867,22.9715,22.9715,2662.08,2549.61,1305.98,246.955,120.772,59.0867,22.9715,2662.08,2662.08,2662.08,2662.08,2662.08,2662.08,2662.08,2662.08,2662.08,2662.08,2662.08,1,1,1,1,1,1,1,1,1,1,1,2549.61,2549.61,2549.61,2549.61,2549.61,2549.61,2549.61,2549.61,2549.61,2549.61,2549.61,1,1,1,1,1,1,1,1,1,1,1,1305.98,1305.98,1305.98,1305.98,1305.98,1305.98,1305.98,1305.98,1305.98,1305.98,1305.98,1,1,1,1,1,1,1,1,1,1,1,246.955,246.955,246.955,246.955,246.955,246.955,246.955,246.955,246.955,246.955,246.955,1,1,1,1,1,1,1,1,1,1,1,120.772,120.772,120.772,120.772,120.772,120.772,120.772,120.772,120.772,120.772,120.772,1,1,1,1,1,1,1,1,1,1,1,59.0867,59.0867,59.0867,59.0867,59.0867,59.0867,59.0867,59.0867,59.0867,59.0867,59.0867,1,1,1,1,1,1,1,1,1,1,1,22.9715,22.9715,22.9715,22.9715,22.9715,22.9715,22.9715,22.9715,22.9715,22.9715,22.9715,1,1,1,1,1,1,1,1,1,1,1
"257","326.666",0.995012,0.0647357,5,31,0,-324.871,0.00561946,5.24614,-1.54225,1.82471,0.097644,1.00564,1.00564,189.832,189.832,0.213899,0.213899,6.20097,6.20097,1000,1000,1000,1000,1000,1000,144.958,144.958,122.238,122.238,106.836,106.836,91.0319,91.0319,1000,1000,1000,144.958,122.238,106.836,91.0319,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,144.958,144.958,144.958,144.958,144.958,144.958,144.958,144.958,144.958,144.958,144.958,1,1,1,1,1,1,1,1,1,1,1,122.238,122.238,122.238,122.238,122.238,122.238,122.238,122.238,122.238,122.238,122.238,1,1,1,1,1,1,1,1,1,1,1,106.836,106.836,106.836,106.836,106.836,106.836,106.836,106.836,106.836,106.836,106.836,1,1,1,1,1,1,1,1,1,1,1,91.0319,91.0319,91.0319,91.0319,91.0319,91.0319,91.0319,91.0319,91.0319,91.0319,91.0319,1,1,1,1,1,1,1,1,1,1,1
"258","330.834",0.997283,0.0647357,4,23,0,-328.308,0.0146886,7.56795,3.11465,0.785042,0.0868634,1.0148,1.0148,1935.18,1935.18,22.5255,22.5255,2.1925,2.1925,1966.22,1966.22,1927.95,1927.95,1425.17,1425.17,678.424,678.424,494.038,494.038,359.948,359.948,236.923,236.923,1966.22,1927.95,1425.17,678.424,494.038,359.948,236.923,1966.22,1966.22,1966.22,1966.22,1966.22,1966.22,1966.22,1966.22,1966.22,1966.22,1966.22,1,1,1,1,1,1,1,1,1,1,1,1927.95,1927.95,1927.95,1927.95,1927.95,1927.95,1927.95,1927.95,1927.95,1927.95,1927.95,1,1,1,1,1,1,1,1,1,1,1,1425.17,1425.17,1425.17,1425.17,1425.17,1425.17,1425.17,1425.17,1425.17,1425.17,1425.17,1,1,1,1,1,1,1,1,1,1,1,678.424,678.424,678.424,678.424,678.424,678.424,678.424,678.424,678.424,678.424,678.424,1,1,1,1,1,1,1,1,1,1,1,494.038,494.038,494.038,494.038,494.038,494.038,494.038,494.038,494.038,494.038,494.038,1,1,1,1,1,1,1,1,1,1,1,359.948,359.948,359.948,359.948,359.948,359.948,359.948,359.948,359.948,359.948,359.948,1,1,1,1,1,1,1,1,1,1,1,236.923,236.923,236.923,236.923,236.923,236.923,236.923,236.923,236.923,236.923,236.923,1,1,1,1,1,1,1,1,1,1,1
"259","328.899",0.998482,0.0647357,5,63,0,-325.319,0.000631946,10.26,-0.532273,-0.36325,0.0912435,1.00063,1.00063,28566,28566,0.587268,0.587268,0.695412,0.695412,1000,1000,1000,1000,163531,163531,1362.79,1362.79,437.064,437.064,151.099,151.099,38.9568,38.9568,1000,1000,163531,1362.79,437.064,151.099,38.9568,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,163531,163531,163531,163531,163531,163531,163531,163531,163531,163531,163531,1,1,1,1,1,1,1,1,1,1,1,1362.79,1362.79,1362.79,1362.79,1362.79,1362.79,1362.79,1362.79,1362.79,1362.79,1362.79,1,1,1,1,1,1,1,1,1,1,1,437.064,437.064,437.064,437.064,437.064,437.064,437.064,437.064,437.064,437.064,437.064,1,1,1,1,1,1,1,1,1,1,1,151.099,151.099,151.099,151.099,151.099,151.099,151.099,151.099,151.099,151.099,151.099,1,1,1,1,1,1,1,1,1,1,1,38.9568,38.9568,38.9568,38.9568,38.9568,38.9568,38.9568,38.9568,38.9568,38.9568,38.9568,1,1,1,1,1,1,1,1,1,1,1
"260","330.835",0.997619,0.0647357,4,31,0,-329.778,0.0078748,7.49723,8.58161,0.339343,0.0898618,1.00791,1.00791,1803.04,1803.04,5332.67,5332.67,1.40403,1.40403,1790.42,1790.42,1738.58,1738.58,1100.6,1100.6,349.762,349.762,213.484,213.484,130.304,130.304,67.8469,67.8469,1790.42,1738.58,1100.6,349.762,213.484,130.304,67.8469,1790.42,1790.42,1790.42,1790.42,1790.42,1790.42,1790.42,1790.42,1790.42,1790.42,1790.42,1,1,1,1,1,1,1,1,1,1,1,1738.58,1738.58,1738.58,1738.58,1738.58,1738.58,1738.58,1738.58,1738.58,1738.58,1738.58,1,1,1,1,1,1,1,1,1,1,1,1100.6,1100.6,1100.6,1100.6,1100.6,1100.6,1100.6,1100.6,1100.6,1100.6,1100.6,1,1,1,1,1,1,1,1,1,1,1,349.762,349.762,349.762,349.762,349.762,349.762,349.762,349.762,349.762,349.762,349.762,1,1,1,1,1,1,1,1,1,1,1,213.484,213.484,213.484,213.484,213.484,213.484,213.484,213.484,213.484,213.484,213.484,1,1,1,1,1,1,1,1,1,1,1,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,130.304,1,1,1,1,1,1,1,1,1,1,1,67.8469,67.8469,67.8469,67.8469,67.8469,67.8469,67.8469,67.8469,67.8469,67.8469,67.8469,1,1,1,1,1,1,1,1,1,1,1
"261","323.181",0.997305,0.0647357,5,63,0,-321.621,-0.00470115,6.19322,-2.98921,-0.159779,0.0896875,0.99531,0.99531,489.417,489.417,0.050327,0.050327,0.852332,0.852332,1000,1000,1000,1000,1000,1000,1000,1000,5363.38,5363.38,14.4525,14.4525,2.85792,2.85792,1000,1000,1000,1000,5363.38,14.4525,2.85792,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,5363.38,5363.38,5363.38,5363.38,5363.38,5363.38,5363.38,5363.38,5363.38,5363.38,5363.38,1,1,1,1,1,1,1,1,1,1,1,14.4525,14.4525,14.4525,14.4525,14.4525,14.4525,14.4525,14.4525,14.4525,14.4525,14.4525,1,1,1,1,1,1,1,1,1,1,1,2.85792,2.85792,2.85792,2.85792,2.85792,2.85792,2.85792,2.85792,2.85792,2.85792,2.85792,1,1,1,1,1,1,1,1,1,1,1
"262","329.906",0.998992,0.0647357,5,63,0,-328.302,0.0124555,7.31692,9.15141,0.603438,0.0996209,1.01253,1.01253,1505.57,1505.57,9427.75,9427.75,1.82839,1.82839,1497.4,1497.4,1464,1464,1030.55,1030.55,427.341,427.341,292.504,292.504,200.211,200.211,121.295,121.295,1497.4,1464,1030.55,427.341,292.504,200.211,121.295,1497.4,1497.4,1497.4,1497.4,1497.4,1497.4,1497.4,1497.4,1497.4,1497.4,1497.4,1,1,1,1,1,1,1,1,1,1,1,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1,1,1,1,1,1,1,1,1,1,1,1030.55,1030.55,1030.55,1030.55,1030.55,1030.55,1030.55,1030.55,1030.55,1030.55,1030.55,1,1,1,1,1,1,1,1,1,1,1,427.341,427.341,427.341,427.341,427.341,427.341,427.341,427.341,427.341,427.341,427.341,1,1,1,1,1,1,1,1,1,1,1,292.504,292.504,292.504,292.504,292.504,292.504,292.504,292.504,292.504,292.504,292.504,1,1,1,1,1,1,1,1,1,1,1,200.211,200.211,200.211,200.211,200.211,200.211,200.211,200.211,200.211,200.211,200.211,1,1,1,1,1,1,1,1,1,1,1,121.295,121.295,121.295,121.295,121.295,121.295,121.295,121.295,121.295,121.295,121.295,1,1,1,1,1,1,1,1,1,1,1
"263","327.322",0.98023,0.0647357,5,63,0,-324.37,0.00587689,14.0671,8.79509,-0.669842,0.095824,1.00589,1.00589,1286130,1286130,6601.72,6601.72,0.511789,0.511789,1261490,1261490,1163800,1163800,332015,332015,14301.1,14301.1,3691.22,3691.22,952.743,952.743,159.011,159.011,1261490,1163800,332015,14301.1,3691.22,952.743,159.011,1261490,1261490,1261490,1261490,1261490,1261490,1261490,1261490,1261490,1261490,1261490,1,1,1,1,1,1,1,1,1,1,1,1163800,1163800,1163800,1163800,1163800,1163800,1163800,1163800,1163800,1163800,1163800,1,1,1,1,1,1,1,1,1,1,1,332015,332015,332015,332015,332015,332015,332015,332015,332015,332015,332015,1,1,1,1,1,1,1,1,1,1,1,14301.1,14301.1,14301.1,14301.1,14301.1,14301.1,14301.1,14301.1,14301.1,14301.1,14301.1,1,1,1,1,1,1,1,1,1,1,1,3691.22,3691.22,3691.22,3691.22,3691.22,3691.22,3691.22,3691.22,3691.22,3691.22,3691.22,1,1,1,1,1,1,1,1,1,1,1,952.743,952.743,952.743,952.743,952.743,952.743,952.743,952.743,952.743,952.743,952.743,1,1,1,1,1,1,1,1,1,1,1,159.011,159.011,159.011,159.011,159.011,159.011,159.011,159.011,159.011,159.011,159.011,1,1,1,1,1,1,1,1,1,1,1
"264","328.696",0.999188,0.0647357,4,31,0,-326.658,0.00549781,8.21714,-0.784672,1.02474,0.0826058,1.00551,1.00551,3703.89,3703.89,0.456269,0.456269,2.78636,2.78636,1000,1000,1000,1000,1000,1000,1771.44,1771.44,1317.71,1317.71,1005.72,1005.72,715.039,715.039,1000,1000,1000,1771.44,1317.71,1005.72,715.039,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1771.44,1771.44,1771.44,1771.44,1771.44,1771.44,1771.44,1771.44,1771.44,1771.44,1771.44,1,1,1,1,1,1,1,1,1,1,1,1317.71,1317.71,1317.71,1317.71,1317.71,1317.71,1317.71,1317.71,1317.71,1317.71,1317.71,1,1,1,1,1,1,1,1,1,1,1,1005.72,1005.72,1005.72,1005.72,1005.72,1005.72,1005.72,1005.72,1005.72,1005.72,1005.72,1,1,1,1,1,1,1,1,1,1,1,715.039,715.039,715.039,715.039,715.039,715.039,715.039,715.039,715.039,715.039,715.039,1,1,1,1,1,1,1,1,1,1,1
"265","329.14",0.997243,0.0647357,6,63,0,-324.275,-0.00298912,7.90973,1.04869,0.681758,0.0870444,0.997015,0.997015,2723.66,2723.66,2.8539,2.8539,1.97735,1.97735,3361.35,3361.35,3256.8,3256.8,2114.55,2114.55,865.486,865.486,604.044,604.044,423.526,423.526,265.748,265.748,3361.35,3256.8,2114.55,865.486,604.044,423.526,265.748,3361.35,3361.35,3361.35,3361.35,3361.35,3361.35,3361.35,3361.35,3361.35,3361.35,3361.35,1,1,1,1,1,1,1,1,1,1,1,3256.8,3256.8,3256.8,3256.8,3256.8,3256.8,3256.8,3256.8,3256.8,3256.8,3256.8,1,1,1,1,1,1,1,1,1,1,1,2114.55,2114.55,2114.55,2114.55,2114.55,2114.55,2114.55,2114.55,2114.55,2114.55,2114.55,1,1,1,1,1,1,1,1,1,1,1,865.486,865.486,865.486,865.486,865.486,865.486,865.486,865.486,865.486,865.486,865.486,1,1,1,1,1,1,1,1,1,1,1,604.044,604.044,604.044,604.044,604.044,604.044,604.044,604.044,604.044,604.044,604.044,1,1,1,1,1,1,1,1,1,1,1,423.526,423.526,423.526,423.526,423.526,423.526,423.526,423.526,423.526,423.526,423.526,1,1,1,1,1,1,1,1,1,1,1,265.748,265.748,265.748,265.748,265.748,265.748,265.748,265.748,265.748,265.748,265.748,1,1,1,1,1,1,1,1,1,1,1
"266","328.706",0.998022,0.0647357,6,63,0,-327.228,0.011926,9.147,9.59024,0.806898,0.0827435,1.012,1.012,9386.2,9386.2,14621.3,14621.3,2.24095,2.24095,9344.48,9344.48,9174.06,9174.06,6889.13,6889.13,3359.32,3359.32,2465.58,2465.58,1809.62,1809.62,1202.29,1202.29,9344.48,9174.06,6889.13,3359.32,2465.58,1809.62,1202.29,9344.48,9344.48,9344.48,9344.48,9344.48,9344.48,9344.48,9344.48,9344.48,9344.48,9344.48,1,1,1,1,1,1,1,1,1,1,1,9174.06,9174.06,9174.06,9174.06,9174.06,9174.06,9174.06,9174.06,9174.06,9174.06,9174.06,1,1,1,1,1,1,1,1,1,1,1,6889.13,6889.13,6889.13,6889.13,6889.13,6889.13,6889.13,6889.13,6889.13,6889.13,6889.13,1,1,1,1,1,1,1,1,1,1,1,3359.32,3359.32,3359.32,3359.32,3359.32,3359.32,3359.32,3359.32,3359.32,3359.32,3359.32,1,1,1,1,1,1,1,1,1,1,1,2465.58,2465.58,2465.58,2465.58,2465.58,2465.58,2465.58,2465.58,2465.58,2465.58,2465.58,1,1,1,1,1,1,1,1,1,1,1,1809.62,1809.62,1809.62,1809.62,1809.62,1809.62,1809.62,1809.62,1809.62,1809.62,1809.62,1,1,1,1,1,1,1,1,1,1,1,1202.29,1202.29,1202.29,1202.29,1202.29,1202.29,1202.29,1202.29,1202.29,1202.29,1202.29,1,1,1,1,1,1,1,1,1,1,1
"267","328.804",0.999552,0.0647357,6,63,0,-325.069,0.0109378,5.78902,0.627877,1.08156,0.104245,1.011,1.011,326.693,326.693,1.87363,1.87363,2.94928,2.94928,420.083,420.083,408.077,408.077,286.934,286.934,152.458,152.458,119.396,119.396,93.9538,93.9538,68.6747,68.6747,420.083,408.077,286.934,152.458,119.396,93.9538,68.6747,420.083,420.083,420.083,420.083,420.083,420.083,420.083,420.083,420.083,420.083,420.083,1,1,1,1,1,1,1,1,1,1,1,408.077,408.077,408.077,408.077,408.077,408.077,408.077,408.077,408.077,408.077,408.077,1,1,1,1,1,1,1,1,1,1,1,286.934,286.934,286.934,286.934,286.934,286.934,286.934,286.934,286.934,286.934,286.934,1,1,1,1,1,1,1,1,1,1,1,152.458,152.458,152.458,152.458,152.458,152.458,152.458,152.458,152.458,152.458,152.458,1,1,1,1,1,1,1,1,1,1,1,119.396,119.396,119.396,119.396,119.396,119.396,119.396,119.396,119.396,119.396,119.396,1,1,1,1,1,1,1,1,1,1,1,93.9538,93.9538,93.9538,93.9538,93.9538,93.9538,93.9538,93.9538,93.9538,93.9538,93.9538,1,1,1,1,1,1,1,1,1,1,1,68.6747,68.6747,68.6747,68.6747,68.6747,68.6747,68.6747,68.6747,68.6747,68.6747,68.6747,1,1,1,1,1,1,1,1,1,1,1
"268","328.71",0.998518,0.0647357,4,31,0,-325.469,0.00699772,9.81451,-2.13497,0.63194,0.0900011,1.00702,1.00702,18297.3,18297.3,0.118248,0.118248,1.88126,1.88126,1000,1000,1000,1000,1000,1000,14528.9,14528.9,4985.37,4985.37,2921.66,2921.66,1658.31,1658.31,1000,1000,1000,14528.9,4985.37,2921.66,1658.31,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,14528.9,14528.9,14528.9,14528.9,14528.9,14528.9,14528.9,14528.9,14528.9,14528.9,14528.9,1,1,1,1,1,1,1,1,1,1,1,4985.37,4985.37,4985.37,4985.37,4985.37,4985.37,4985.37,4985.37,4985.37,4985.37,4985.37,1,1,1,1,1,1,1,1,1,1,1,2921.66,2921.66,2921.66,2921.66,2921.66,2921.66,2921.66,2921.66,2921.66,2921.66,2921.66,1,1,1,1,1,1,1,1,1,1,1,1658.31,1658.31,1658.31,1658.31,1658.31,1658.31,1658.31,1658.31,1658.31,1658.31,1658.31,1,1,1,1,1,1,1,1,1,1,1
"269","329.111",1,0.0647357,4,15,0,-325.503,0.00190455,11.8632,1.88632,0.41921,0.0889556,1.00191,1.00191,141941,141941,6.59507,6.59507,1.52076,1.52076,156923,156923,152012,152012,94771.2,94771.2,31543.2,31543.2,19896.1,19896.1,12581.5,12581.5,6877.16,6877.16,156923,152012,94771.2,31543.2,19896.1,12581.5,6877.16,156923,156923,156923,156923,156923,156923,156923,156923,156923,156923,156923,1,1,1,1,1,1,1,1,1,1,1,152012,152012,152012,152012,152012,152012,152012,152012,152012,152012,152012,1,1,1,1,1,1,1,1,1,1,1,94771.2,94771.2,94771.2,94771.2,94771.2,94771.2,94771.2,94771.2,94771.2,94771.2,94771.2,1,1,1,1,1,1,1,1,1,1,1,31543.2,31543.2,31543.2,31543.2,31543.2,31543.2,31543.2,31543.2,31543.2,31543.2,31543.2,1,1,1,1,1,1,1,1,1,1,1,19896.1,19896.1,19896.1,19896.1,19896.1,19896.1,19896.1,19896.1,19896.1,19896.1,19896.1,1,1,1,1,1,1,1,1,1,1,1,12581.5,12581.5,12581.5,12581.5,12581.5,12581.5,12581.5,12581.5,12581.5,12581.5,12581.5,1,1,1,1,1,1,1,1,1,1,1,6877.16,6877.16,6877.16,6877.16,6877.16,6877.16,6877.16,6877.16,6877.16,6877.16,6877.16,1,1,1,1,1,1,1,1,1,1,1
"270","329.523",0.999088,0.0647357,5,31,0,-329.044,0.0175804,6.83984,1.47197,1.44762,0.0891599,1.01774,1.01774,934.34,934.34,4.35782,4.35782,4.25298,4.25298,990.363,990.363,978.086,978.086,816.9,816.9,546.697,546.697,463.205,463.205,393.008,393.008,316.578,316.578,990.363,978.086,816.9,546.697,463.205,393.008,316.578,990.363,990.363,990.363,990.363,990.363,990.363,990.363,990.363,990.363,990.363,990.363,1,1,1,1,1,1,1,1,1,1,1,978.086,978.086,978.086,978.086,978.086,978.086,978.086,978.086,978.086,978.086,978.086,1,1,1,1,1,1,1,1,1,1,1,816.9,816.9,816.9,816.9,816.9,816.9,816.9,816.9,816.9,816.9,816.9,1,1,1,1,1,1,1,1,1,1,1,546.697,546.697,546.697,546.697,546.697,546.697,546.697,546.697,546.697,546.697,546.697,1,1,1,1,1,1,1,1,1,1,1,463.205,463.205,463.205,463.205,463.205,463.205,463.205,463.205,463.205,463.205,463.205,1,1,1,1,1,1,1,1,1,1,1,393.008,393.008,393.008,393.008,393.008,393.008,393.008,393.008,393.008,393.008,393.008,1,1,1,1,1,1,1,1,1,1,1,316.578,316.578,316.578,316.578,316.578,316.578,316.578,316.578,316.578,316.578,316.578,1,1,1,1,1,1,1,1,1,1,1
"271","328.66",0.998735,0.0647357,5,63,0,-326.925,0.0170636,9.6114,1.92208,1.51399,0.0913546,1.01721,1.01721,14934.1,14934.1,6.83517,6.83517,4.54484,4.54484,15423.1,15423.1,15260.8,15260.8,13037.8,13037.8,9027.31,9027.31,7737.77,7737.77,6637.87,6637.87,5423.25,5423.25,15423.1,15260.8,13037.8,9027.31,7737.77,6637.87,5423.25,15423.1,15423.1,15423.1,15423.1,15423.1,15423.1,15423.1,15423.1,15423.1,15423.1,15423.1,1,1,1,1,1,1,1,1,1,1,1,15260.8,15260.8,15260.8,15260.8,15260.8,15260.8,15260.8,15260.8,15260.8,15260.8,15260.8,1,1,1,1,1,1,1,1,1,1,1,13037.8,13037.8,13037.8,13037.8,13037.8,13037.8,13037.8,13037.8,13037.8,13037.8,13037.8,1,1,1,1,1,1,1,1,1,1,1,9027.31,9027.31,9027.31,9027.31,9027.31,9027.31,9027.31,9027.31,9027.31,9027.31,9027.31,1,1,1,1,1,1,1,1,1,1,1,7737.77,7737.77,7737.77,7737.77,7737.77,7737.77,7737.77,7737.77,7737.77,7737.77,7737.77,1,1,1,1,1,1,1,1,1,1,1,6637.87,6637.87,6637.87,6637.87,6637.87,6637.87,6637.87,6637.87,6637.87,6637.87,6637.87,1,1,1,1,1,1,1,1,1,1,1,5423.25,5423.25,5423.25,5423.25,5423.25,5423.25,5423.25,5423.25,5423.25,5423.25,5423.25,1,1,1,1,1,1,1,1,1,1,1
"272","330.49",0.998745,0.0647357,5,31,0,-325.985,0.0103675,10.9639,4.41824,0.0160933,0.0926857,1.01042,1.01042,57752.8,57752.8,82.9498,82.9498,1.01622,1.01622,57864.1,57864.1,55536,55536,29371.9,29371.9,5998.64,5998.64,3030.89,3030.89,1531.86,1531.86,621.661,621.661,57864.1,55536,29371.9,5998.64,3030.89,1531.86,621.661,57864.1,57864.1,57864.1,57864.1,57864.1,57864.1,57864.1,57864.1,57864.1,57864.1,57864.1,1,1,1,1,1,1,1,1,1,1,1,55536,55536,55536,55536,55536,55536,55536,55536,55536,55536,55536,1,1,1,1,1,1,1,1,1,1,1,29371.9,29371.9,29371.9,29371.9,29371.9,29371.9,29371.9,29371.9,29371.9,29371.9,29371.9,1,1,1,1,1,1,1,1,1,1,1,5998.64,5998.64,5998.64,5998.64,5998.64,5998.64,5998.64,5998.64,5998.64,5998.64,5998.64,1,1,1,1,1,1,1,1,1,1,1,3030.89,3030.89,3030.89,3030.89,3030.89,3030.89,3030.89,3030.89,3030.89,3030.89,3030.89,1,1,1,1,1,1,1,1,1,1,1,1531.86,1531.86,1531.86,1531.86,1531.86,1531.86,1531.86,1531.86,1531.86,1531.86,1531.86,1,1,1,1,1,1,1,1,1,1,1,621.661,621.661,621.661,621.661,621.661,621.661,621.661,621.661,621.661,621.661,621.661,1,1,1,1,1,1,1,1,1,1,1
"273","326.498",0.997272,0.0647357,5,31,0,-321.283,0.0205132,13.2299,-0.255318,-0.961635,0.0901477,1.02073,1.02073,556786,556786,0.77467,0.77467,0.382267,0.382267,1000,1000,1000,1000,1368320,1368320,1935.27,1935.27,261.838,261.838,39.0854,39.0854,3.37681,3.37681,1000,1000,1368320,1935.27,261.838,39.0854,3.37681,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1,1,1,1,1,1,1,1,1,1,1368320,1368320,1368320,1368320,1368320,1368320,1368320,1368320,1368320,1368320,1368320,1,1,1,1,1,1,1,1,1,1,1,1935.27,1935.27,1935.27,1935.27,1935.27,1935.27,1935.27,1935.27,1935.27,1935.27,1935.27,1,1,1,1,1,1,1,1,1,1,1,261.838,261.838,261.838,261.838,261.838,261.838,261.838,261.838,261.838,261.838,261.838,1,1,1,1,1,1,1,1,1,1,1,39.0854,39.0854,39.0854,39.0854,39.0854,39.0854,39.0854,39.0854,39.0854,39.0854,39.0854,1,1,1,1,1,1,1,1,1,1,1,3.37681,3.37681,3.37681,3.37681,3.37681,3.37681,3.37681,3.37681,3.37681,3.37681,3.37681,1,1,1,1,1,1,1,1,1,1,1
