"","lp__","accept_stat__","stepsize__","treedepth__","n_leapfrog__","divergent__","energy__","m_y0","m_x0","m_Emax","m_n","sigma_y","y0.1","y0.2","x0.1","x0.2","Emax.1","Emax.2","n.1","n.2","ec99.1","ec99.2","ec95.1","ec95.2","ec50.1","ec50.2","ec10.1","ec10.2","ec05.1","ec05.2","ec025.1","ec025.2","ec01.1","ec01.2","ec99_median","ec95_median","ec50_median","ec10_median","ec05_median","ec025_median","ec01_median","ec99_quants.1","ec99_quants.2","ec99_quants.3","ec99_quants.4","ec99_quants.5","ec99_quants.6","ec99_quants.7","ec99_quants.8","ec99_quants.9","ec99_quants.10","ec99_quants.11","ec99_quant_ratios.1","ec99_quant_ratios.2","ec99_quant_ratios.3","ec99_quant_ratios.4","ec99_quant_ratios.5","ec99_quant_ratios.6","ec99_quant_ratios.7","ec99_quant_ratios.8","ec99_quant_ratios.9","ec99_quant_ratios.10","ec99_quant_ratios.11","ec95_quants.1","ec95_quants.2","ec95_quants.3","ec95_quants.4","ec95_quants.5","ec95_quants.6","ec95_quants.7","ec95_quants.8","ec95_quants.9","ec95_quants.10","ec95_quants.11","ec95_quant_ratios.1","ec95_quant_ratios.2","ec95_quant_ratios.3","ec95_quant_ratios.4","ec95_quant_ratios.5","ec95_quant_ratios.6","ec95_quant_ratios.7","ec95_quant_ratios.8","ec95_quant_ratios.9","ec95_quant_ratios.10","ec95_quant_ratios.11","ec50_quants.1","ec50_quants.2","ec50_quants.3","ec50_quants.4","ec50_quants.5","ec50_quants.6","ec50_quants.7","ec50_quants.8","ec50_quants.9","ec50_quants.10","ec50_quants.11","ec50_quant_ratios.1","ec50_quant_ratios.2","ec50_quant_ratios.3","ec50_quant_ratios.4","ec50_quant_ratios.5","ec50_quant_ratios.6","ec50_quant_ratios.7","ec50_quant_ratios.8","ec50_quant_ratios.9","ec50_quant_ratios.10","ec50_quant_ratios.11","ec10_quants.1","ec10_quants.2","ec10_quants.3","ec10_quants.4","ec10_quants.5","ec10_quants.6","ec10_quants.7","ec10_quants.8","ec10_quants.9","ec10_quants.10","ec10_quants.11","ec10_quant_ratios.1","ec10_quant_ratios.2","ec10_quant_ratios.3","ec10_quant_ratios.4","ec10_quant_ratios.5","ec10_quant_ratios.6","ec10_quant_ratios.7","ec10_quant_ratios.8","ec10_quant_ratios.9","ec10_quant_ratios.10","ec10_quant_ratios.11","ec05_quants.1","ec05_quants.2","ec05_quants.3","ec05_quants.4","ec05_quants.5","ec05_quants.6","ec05_quants.7","ec05_quants.8","ec05_quants.9","ec05_quants.10","ec05_quants.11","ec05_quant_ratios.1","ec05_quant_ratios.2","ec05_quant_ratios.3","ec05_quant_ratios.4","ec05_quant_ratios.5","ec05_quant_ratios.6","ec05_quant_ratios.7","ec05_quant_ratios.8","ec05_quant_ratios.9","ec05_quant_ratios.10","ec05_quant_ratios.11","ec025_quants.1","ec025_quants.2","ec025_quants.3","ec025_quants.4","ec025_quants.5","ec025_quants.6","ec025_quants.7","ec025_quants.8","ec025_quants.9","ec025_quants.10","ec025_quants.11","ec025_quant_ratios.1","ec025_quant_ratios.2","ec025_quant_ratios.3","ec025_quant_ratios.4","ec025_quant_ratios.5","ec025_quant_ratios.6","ec025_quant_ratios.7","ec025_quant_ratios.8","ec025_quant_ratios.9","ec025_quant_ratios.10","ec025_quant_ratios.11","ec01_quants.1","ec01_quants.2","ec01_quants.3","ec01_quants.4","ec01_quants.5","ec01_quants.6","ec01_quants.7","ec01_quants.8","ec01_quants.9","ec01_quants.10","ec01_quants.11","ec01_quant_ratios.1","ec01_quant_ratios.2","ec01_quant_ratios.3","ec01_quant_ratios.4","ec01_quant_ratios.5","ec01_quant_ratios.6","ec01_quant_ratios.7","ec01_quant_ratios.8","ec01_quant_ratios.9","ec01_quant_ratios.10","ec01_quant_ratios.11"
"102","112.405",0.99753,0.0197203,7,255,0,-110.756,0.00249641,1.72087,0.568696,0.461068,0.0426308,1.0025,1.0025,5.58938,5.58938,1.76596,1.76596,1.58577,1.58577,9.32884,9.32884,8.80575,8.80575,4.45341,4.45341,1.35743,1.35743,0.860572,0.860572,0.550799,0.550799,0.307397,0.307397,9.32884,8.80575,4.45341,1.35743,0.860572,0.550799,0.307397,9.32884,9.32884,9.32884,9.32884,9.32884,9.32884,9.32884,9.32884,9.32884,9.32884,9.32884,1,1,1,1,1,1,1,1,1,1,1,8.80575,8.80575,8.80575,8.80575,8.80575,8.80575,8.80575,8.80575,8.80575,8.80575,8.80575,1,1,1,1,1,1,1,1,1,1,1,4.45341,4.45341,4.45341,4.45341,4.45341,4.45341,4.45341,4.45341,4.45341,4.45341,4.45341,1,1,1,1,1,1,1,1,1,1,1,1.35743,1.35743,1.35743,1.35743,1.35743,1.35743,1.35743,1.35743,1.35743,1.35743,1.35743,1,1,1,1,1,1,1,1,1,1,1,0.860572,0.860572,0.860572,0.860572,0.860572,0.860572,0.860572,0.860572,0.860572,0.860572,0.860572,1,1,1,1,1,1,1,1,1,1,1,0.550799,0.550799,0.550799,0.550799,0.550799,0.550799,0.550799,0.550799,0.550799,0.550799,0.550799,1,1,1,1,1,1,1,1,1,1,1,0.307397,0.307397,0.307397,0.307397,0.307397,0.307397,0.307397,0.307397,0.307397,0.307397,0.307397,1,1,1,1,1,1,1,1,1,1,1
"103","111.365",0.997242,0.0197203,8,255,0,-107.594,-0.00969718,2.18635,3.67931,-0.0844774,0.0524384,0.99035,0.99035,8.90264,8.90264,39.6192,39.6192,0.918992,0.918992,9.05166,9.05166,8.64467,8.64467,4.24576,4.24576,0.728727,0.728727,0.342296,0.342296,0.160893,0.160893,0.0593392,0.0593392,9.05166,8.64467,4.24576,0.728727,0.342296,0.160893,0.0593392,9.05166,9.05166,9.05166,9.05166,9.05166,9.05166,9.05166,9.05166,9.05166,9.05166,9.05166,1,1,1,1,1,1,1,1,1,1,1,8.64467,8.64467,8.64467,8.64467,8.64467,8.64467,8.64467,8.64467,8.64467,8.64467,8.64467,1,1,1,1,1,1,1,1,1,1,1,4.24576,4.24576,4.24576,4.24576,4.24576,4.24576,4.24576,4.24576,4.24576,4.24576,4.24576,1,1,1,1,1,1,1,1,1,1,1,0.728727,0.728727,0.728727,0.728727,0.728727,0.728727,0.728727,0.728727,0.728727,0.728727,0.728727,1,1,1,1,1,1,1,1,1,1,1,0.342296,0.342296,0.342296,0.342296,0.342296,0.342296,0.342296,0.342296,0.342296,0.342296,0.342296,1,1,1,1,1,1,1,1,1,1,1,0.160893,0.160893,0.160893,0.160893,0.160893,0.160893,0.160893,0.160893,0.160893,0.160893,0.160893,1,1,1,1,1,1,1,1,1,1,1,0.0593392,0.0593392,0.0593392,0.0593392,0.0593392,0.0593392,0.0593392,0.0593392,0.0593392,0.0593392,0.0593392,1,1,1,1,1,1,1,1,1,1,1
"104","108.107",0.989991,0.0197203,7,255,0,-103.557,0.0276581,2.25668,2.89572,0.142936,0.0638267,1.02804,1.02804,9.55129,9.55129,18.0966,18.0966,1.15366,1.15366,9.94163,9.94163,9.57309,9.57309,5.36629,5.36629,1.30418,1.30418,0.713442,0.713442,0.390753,0.390753,0.176462,0.176462,9.94163,9.57309,5.36629,1.30418,0.713442,0.390753,0.176462,9.94163,9.94163,9.94163,9.94163,9.94163,9.94163,9.94163,9.94163,9.94163,9.94163,9.94163,1,1,1,1,1,1,1,1,1,1,1,9.57309,9.57309,9.57309,9.57309,9.57309,9.57309,9.57309,9.57309,9.57309,9.57309,9.57309,1,1,1,1,1,1,1,1,1,1,1,5.36629,5.36629,5.36629,5.36629,5.36629,5.36629,5.36629,5.36629,5.36629,5.36629,5.36629,1,1,1,1,1,1,1,1,1,1,1,1.30418,1.30418,1.30418,1.30418,1.30418,1.30418,1.30418,1.30418,1.30418,1.30418,1.30418,1,1,1,1,1,1,1,1,1,1,1,0.713442,0.713442,0.713442,0.713442,0.713442,0.713442,0.713442,0.713442,0.713442,0.713442,0.713442,1,1,1,1,1,1,1,1,1,1,1,0.390753,0.390753,0.390753,0.390753,0.390753,0.390753,0.390753,0.390753,0.390753,0.390753,0.390753,1,1,1,1,1,1,1,1,1,1,1,0.176462,0.176462,0.176462,0.176462,0.176462,0.176462,0.176462,0.176462,0.176462,0.176462,0.176462,1,1,1,1,1,1,1,1,1,1,1
"105","110.239",0.999352,0.0197203,7,127,0,-109.081,-0.00094508,2.2095,12.4187,-0.00748007,0.0383977,0.999055,0.999055,9.11115,9.11115,247381,247381,0.992548,0.992548,9.0194,9.0194,8.6523,8.6523,4.53194,4.53194,0.8955,0.8955,0.445426,0.445426,0.221557,0.221557,0.0880151,0.0880151,9.0194,8.6523,4.53194,0.8955,0.445426,0.221557,0.0880151,9.0194,9.0194,9.0194,9.0194,9.0194,9.0194,9.0194,9.0194,9.0194,9.0194,9.0194,1,1,1,1,1,1,1,1,1,1,1,8.6523,8.6523,8.6523,8.6523,8.6523,8.6523,8.6523,8.6523,8.6523,8.6523,8.6523,1,1,1,1,1,1,1,1,1,1,1,4.53194,4.53194,4.53194,4.53194,4.53194,4.53194,4.53194,4.53194,4.53194,4.53194,4.53194,1,1,1,1,1,1,1,1,1,1,1,0.8955,0.8955,0.8955,0.8955,0.8955,0.8955,0.8955,0.8955,0.8955,0.8955,0.8955,1,1,1,1,1,1,1,1,1,1,1,0.445426,0.445426,0.445426,0.445426,0.445426,0.445426,0.445426,0.445426,0.445426,0.445426,0.445426,1,1,1,1,1,1,1,1,1,1,1,0.221557,0.221557,0.221557,0.221557,0.221557,0.221557,0.221557,0.221557,0.221557,0.221557,0.221557,1,1,1,1,1,1,1,1,1,1,1,0.0880151,0.0880151,0.0880151,0.0880151,0.0880151,0.0880151,0.0880151,0.0880151,0.0880151,0.0880151,0.0880151,1,1,1,1,1,1,1,1,1,1,1
"106","109.667",0.987109,0.0197203,7,223,0,-106.209,0.0117881,1.71174,0.463596,0.32091,0.0456615,1.01186,1.01186,5.53857,5.53857,1.58978,1.58978,1.37838,1.37838,11.1523,11.1523,10.3282,10.3282,4.40537,4.40537,1.09239,1.09239,0.645036,0.645036,0.385581,0.385581,0.196974,0.196974,11.1523,10.3282,4.40537,1.09239,0.645036,0.385581,0.196974,11.1523,11.1523,11.1523,11.1523,11.1523,11.1523,11.1523,11.1523,11.1523,11.1523,11.1523,1,1,1,1,1,1,1,1,1,1,1,10.3282,10.3282,10.3282,10.3282,10.3282,10.3282,10.3282,10.3282,10.3282,10.3282,10.3282,1,1,1,1,1,1,1,1,1,1,1,4.40537,4.40537,4.40537,4.40537,4.40537,4.40537,4.40537,4.40537,4.40537,4.40537,4.40537,1,1,1,1,1,1,1,1,1,1,1,1.09239,1.09239,1.09239,1.09239,1.09239,1.09239,1.09239,1.09239,1.09239,1.09239,1.09239,1,1,1,1,1,1,1,1,1,1,1,0.645036,0.645036,0.645036,0.645036,0.645036,0.645036,0.645036,0.645036,0.645036,0.645036,0.645036,1,1,1,1,1,1,1,1,1,1,1,0.385581,0.385581,0.385581,0.385581,0.385581,0.385581,0.385581,0.385581,0.385581,0.385581,0.385581,1,1,1,1,1,1,1,1,1,1,1,0.196974,0.196974,0.196974,0.196974,0.196974,0.196974,0.196974,0.196974,0.196974,0.196974,0.196974,1,1,1,1,1,1,1,1,1,1,1
"107","111.405",0.999565,0.0197203,8,255,0,-107.458,0.0115724,2.26027,4.17702,0.0422609,0.0590224,1.01164,1.01164,9.58568,9.58568,65.1712,65.1712,1.04317,1.04317,9.63411,9.63411,9.25511,9.25511,4.96885,4.96885,1.05595,1.05595,0.542937,0.542937,0.279265,0.279265,0.115997,0.115997,9.63411,9.25511,4.96885,1.05595,0.542937,0.279265,0.115997,9.63411,9.63411,9.63411,9.63411,9.63411,9.63411,9.63411,9.63411,9.63411,9.63411,9.63411,1,1,1,1,1,1,1,1,1,1,1,9.25511,9.25511,9.25511,9.25511,9.25511,9.25511,9.25511,9.25511,9.25511,9.25511,9.25511,1,1,1,1,1,1,1,1,1,1,1,4.96885,4.96885,4.96885,4.96885,4.96885,4.96885,4.96885,4.96885,4.96885,4.96885,4.96885,1,1,1,1,1,1,1,1,1,1,1,1.05595,1.05595,1.05595,1.05595,1.05595,1.05595,1.05595,1.05595,1.05595,1.05595,1.05595,1,1,1,1,1,1,1,1,1,1,1,0.542937,0.542937,0.542937,0.542937,0.542937,0.542937,0.542937,0.542937,0.542937,0.542937,0.542937,1,1,1,1,1,1,1,1,1,1,1,0.279265,0.279265,0.279265,0.279265,0.279265,0.279265,0.279265,0.279265,0.279265,0.279265,0.279265,1,1,1,1,1,1,1,1,1,1,1,0.115997,0.115997,0.115997,0.115997,0.115997,0.115997,0.115997,0.115997,0.115997,0.115997,0.115997,1,1,1,1,1,1,1,1,1,1,1
"108","110.982",0.977742,0.0197203,4,31,0,-108.258,-0.00762017,2.06886,2.61179,-0.000187634,0.041139,0.992409,0.992409,7.91578,7.91578,13.6235,13.6235,0.999812,0.999812,8.45083,8.45083,8.08372,8.08372,4.10818,4.10818,0.797088,0.797088,0.397024,0.397024,0.198121,0.198121,0.0791475,0.0791475,8.45083,8.08372,4.10818,0.797088,0.397024,0.198121,0.0791475,8.45083,8.45083,8.45083,8.45083,8.45083,8.45083,8.45083,8.45083,8.45083,8.45083,8.45083,1,1,1,1,1,1,1,1,1,1,1,8.08372,8.08372,8.08372,8.08372,8.08372,8.08372,8.08372,8.08372,8.08372,8.08372,8.08372,1,1,1,1,1,1,1,1,1,1,1,4.10818,4.10818,4.10818,4.10818,4.10818,4.10818,4.10818,4.10818,4.10818,4.10818,4.10818,1,1,1,1,1,1,1,1,1,1,1,0.797088,0.797088,0.797088,0.797088,0.797088,0.797088,0.797088,0.797088,0.797088,0.797088,0.797088,1,1,1,1,1,1,1,1,1,1,1,0.397024,0.397024,0.397024,0.397024,0.397024,0.397024,0.397024,0.397024,0.397024,0.397024,0.397024,1,1,1,1,1,1,1,1,1,1,1,0.198121,0.198121,0.198121,0.198121,0.198121,0.198121,0.198121,0.198121,0.198121,0.198121,0.198121,1,1,1,1,1,1,1,1,1,1,1,0.0791475,0.0791475,0.0791475,0.0791475,0.0791475,0.0791475,0.0791475,0.0791475,0.0791475,0.0791475,0.0791475,1,1,1,1,1,1,1,1,1,1,1
"109","111.352",0.996328,0.0197203,8,255,0,-108.956,0.0133242,1.23207,0.138296,1.02773,0.044535,1.01341,1.01341,3.4283,3.4283,1.14832,1.14832,2.79471,2.79471,6.94119,6.94119,6.30984,6.30984,3.28248,3.28248,1.55389,1.55389,1.19252,1.19252,0.923108,0.923108,0.661913,0.661913,6.94119,6.30984,3.28248,1.55389,1.19252,0.923108,0.661913,6.94119,6.94119,6.94119,6.94119,6.94119,6.94119,6.94119,6.94119,6.94119,6.94119,6.94119,1,1,1,1,1,1,1,1,1,1,1,6.30984,6.30984,6.30984,6.30984,6.30984,6.30984,6.30984,6.30984,6.30984,6.30984,6.30984,1,1,1,1,1,1,1,1,1,1,1,3.28248,3.28248,3.28248,3.28248,3.28248,3.28248,3.28248,3.28248,3.28248,3.28248,3.28248,1,1,1,1,1,1,1,1,1,1,1,1.55389,1.55389,1.55389,1.55389,1.55389,1.55389,1.55389,1.55389,1.55389,1.55389,1.55389,1,1,1,1,1,1,1,1,1,1,1,1.19252,1.19252,1.19252,1.19252,1.19252,1.19252,1.19252,1.19252,1.19252,1.19252,1.19252,1,1,1,1,1,1,1,1,1,1,1,0.923108,0.923108,0.923108,0.923108,0.923108,0.923108,0.923108,0.923108,0.923108,0.923108,0.923108,1,1,1,1,1,1,1,1,1,1,1,0.661913,0.661913,0.661913,0.661913,0.661913,0.661913,0.661913,0.661913,0.661913,0.661913,0.661913,1,1,1,1,1,1,1,1,1,1,1
"110","110.809",0.999428,0.0197203,7,191,0,-110.194,0.0146314,1.33073,0.206913,0.910842,0.0436128,1.01474,1.01474,3.78379,3.78379,1.22988,1.22988,2.48641,2.48641,7.27232,7.27232,6.72251,6.72251,3.53181,3.53181,1.5508,1.5508,1.15324,1.15324,0.865344,0.865344,0.595638,0.595638,7.27232,6.72251,3.53181,1.5508,1.15324,0.865344,0.595638,7.27232,7.27232,7.27232,7.27232,7.27232,7.27232,7.27232,7.27232,7.27232,7.27232,7.27232,1,1,1,1,1,1,1,1,1,1,1,6.72251,6.72251,6.72251,6.72251,6.72251,6.72251,6.72251,6.72251,6.72251,6.72251,6.72251,1,1,1,1,1,1,1,1,1,1,1,3.53181,3.53181,3.53181,3.53181,3.53181,3.53181,3.53181,3.53181,3.53181,3.53181,3.53181,1,1,1,1,1,1,1,1,1,1,1,1.5508,1.5508,1.5508,1.5508,1.5508,1.5508,1.5508,1.5508,1.5508,1.5508,1.5508,1,1,1,1,1,1,1,1,1,1,1,1.15324,1.15324,1.15324,1.15324,1.15324,1.15324,1.15324,1.15324,1.15324,1.15324,1.15324,1,1,1,1,1,1,1,1,1,1,1,0.865344,0.865344,0.865344,0.865344,0.865344,0.865344,0.865344,0.865344,0.865344,0.865344,0.865344,1,1,1,1,1,1,1,1,1,1,1,0.595638,0.595638,0.595638,0.595638,0.595638,0.595638,0.595638,0.595638,0.595638,0.595638,0.595638,1,1,1,1,1,1,1,1,1,1,1
"111","112.27",0.999072,0.0197203,6,127,0,-108.413,0.0131415,2.26216,3.30084,0.113043,0.0502923,1.01323,1.01323,9.60379,9.60379,27.1354,27.1354,1.11968,1.11968,9.8392,9.8392,9.47044,9.47044,5.25778,5.25778,1.23243,1.23243,0.66251,0.66251,0.356435,0.356435,0.157167,0.157167,9.8392,9.47044,5.25778,1.23243,0.66251,0.356435,0.157167,9.8392,9.8392,9.8392,9.8392,9.8392,9.8392,9.8392,9.8392,9.8392,9.8392,9.8392,1,1,1,1,1,1,1,1,1,1,1,9.47044,9.47044,9.47044,9.47044,9.47044,9.47044,9.47044,9.47044,9.47044,9.47044,9.47044,1,1,1,1,1,1,1,1,1,1,1,5.25778,5.25778,5.25778,5.25778,5.25778,5.25778,5.25778,5.25778,5.25778,5.25778,5.25778,1,1,1,1,1,1,1,1,1,1,1,1.23243,1.23243,1.23243,1.23243,1.23243,1.23243,1.23243,1.23243,1.23243,1.23243,1.23243,1,1,1,1,1,1,1,1,1,1,1,0.66251,0.66251,0.66251,0.66251,0.66251,0.66251,0.66251,0.66251,0.66251,0.66251,0.66251,1,1,1,1,1,1,1,1,1,1,1,0.356435,0.356435,0.356435,0.356435,0.356435,0.356435,0.356435,0.356435,0.356435,0.356435,0.356435,1,1,1,1,1,1,1,1,1,1,1,0.157167,0.157167,0.157167,0.157167,0.157167,0.157167,0.157167,0.157167,0.157167,0.157167,0.157167,1,1,1,1,1,1,1,1,1,1,1
"112","111.536",0.997692,0.0197203,7,127,0,-110.975,0.00178866,2.13059,1.54063,0.638398,0.0398032,1.00179,1.00179,8.41987,8.41987,4.66752,4.66752,1.89345,1.89345,9.49902,9.49902,9.2414,9.2414,6.19882,6.19882,2.52427,2.52427,1.74041,1.74041,1.20345,1.20345,0.740494,0.740494,9.49902,9.2414,6.19882,2.52427,1.74041,1.20345,0.740494,9.49902,9.49902,9.49902,9.49902,9.49902,9.49902,9.49902,9.49902,9.49902,9.49902,9.49902,1,1,1,1,1,1,1,1,1,1,1,9.2414,9.2414,9.2414,9.2414,9.2414,9.2414,9.2414,9.2414,9.2414,9.2414,9.2414,1,1,1,1,1,1,1,1,1,1,1,6.19882,6.19882,6.19882,6.19882,6.19882,6.19882,6.19882,6.19882,6.19882,6.19882,6.19882,1,1,1,1,1,1,1,1,1,1,1,2.52427,2.52427,2.52427,2.52427,2.52427,2.52427,2.52427,2.52427,2.52427,2.52427,2.52427,1,1,1,1,1,1,1,1,1,1,1,1.74041,1.74041,1.74041,1.74041,1.74041,1.74041,1.74041,1.74041,1.74041,1.74041,1.74041,1,1,1,1,1,1,1,1,1,1,1,1.20345,1.20345,1.20345,1.20345,1.20345,1.20345,1.20345,1.20345,1.20345,1.20345,1.20345,1,1,1,1,1,1,1,1,1,1,1,0.740494,0.740494,0.740494,0.740494,0.740494,0.740494,0.740494,0.740494,0.740494,0.740494,0.740494,1,1,1,1,1,1,1,1,1,1,1
"113","111.217",0.998487,0.0197203,6,95,0,-108.327,0.00485388,2.25028,3.12113,-0.0234529,0.040448,1.00487,1.00487,9.49043,9.49043,22.672,22.672,0.97682,0.97682,9.8326,9.8326,9.40832,9.40832,4.77559,4.77559,0.902654,0.902654,0.44296,0.44296,0.21762,0.21762,0.0851181,0.0851181,9.8326,9.40832,4.77559,0.902654,0.44296,0.21762,0.0851181,9.8326,9.8326,9.8326,9.8326,9.8326,9.8326,9.8326,9.8326,9.8326,9.8326,9.8326,1,1,1,1,1,1,1,1,1,1,1,9.40832,9.40832,9.40832,9.40832,9.40832,9.40832,9.40832,9.40832,9.40832,9.40832,9.40832,1,1,1,1,1,1,1,1,1,1,1,4.77559,4.77559,4.77559,4.77559,4.77559,4.77559,4.77559,4.77559,4.77559,4.77559,4.77559,1,1,1,1,1,1,1,1,1,1,1,0.902654,0.902654,0.902654,0.902654,0.902654,0.902654,0.902654,0.902654,0.902654,0.902654,0.902654,1,1,1,1,1,1,1,1,1,1,1,0.44296,0.44296,0.44296,0.44296,0.44296,0.44296,0.44296,0.44296,0.44296,0.44296,0.44296,1,1,1,1,1,1,1,1,1,1,1,0.21762,0.21762,0.21762,0.21762,0.21762,0.21762,0.21762,0.21762,0.21762,0.21762,0.21762,1,1,1,1,1,1,1,1,1,1,1,0.0851181,0.0851181,0.0851181,0.0851181,0.0851181,0.0851181,0.0851181,0.0851181,0.0851181,0.0851181,0.0851181,1,1,1,1,1,1,1,1,1,1,1
"114","111.052",0.999377,0.0197203,6,79,0,-108.895,0.019691,1.64436,0.544391,0.346431,0.048618,1.01989,1.01989,5.1777,5.1777,1.72356,1.72356,1.41401,1.41401,9.40627,9.40627,8.7992,8.7992,4.04091,4.04091,1.05995,1.05995,0.635448,0.635448,0.385154,0.385154,0.20022,0.20022,9.40627,8.7992,4.04091,1.05995,0.635448,0.385154,0.20022,9.40627,9.40627,9.40627,9.40627,9.40627,9.40627,9.40627,9.40627,9.40627,9.40627,9.40627,1,1,1,1,1,1,1,1,1,1,1,8.7992,8.7992,8.7992,8.7992,8.7992,8.7992,8.7992,8.7992,8.7992,8.7992,8.7992,1,1,1,1,1,1,1,1,1,1,1,4.04091,4.04091,4.04091,4.04091,4.04091,4.04091,4.04091,4.04091,4.04091,4.04091,4.04091,1,1,1,1,1,1,1,1,1,1,1,1.05995,1.05995,1.05995,1.05995,1.05995,1.05995,1.05995,1.05995,1.05995,1.05995,1.05995,1,1,1,1,1,1,1,1,1,1,1,0.635448,0.635448,0.635448,0.635448,0.635448,0.635448,0.635448,0.635448,0.635448,0.635448,0.635448,1,1,1,1,1,1,1,1,1,1,1,0.385154,0.385154,0.385154,0.385154,0.385154,0.385154,0.385154,0.385154,0.385154,0.385154,0.385154,1,1,1,1,1,1,1,1,1,1,1,0.20022,0.20022,0.20022,0.20022,0.20022,0.20022,0.20022,0.20022,0.20022,0.20022,0.20022,1,1,1,1,1,1,1,1,1,1,1
"115","108.255",0.998624,0.0197203,6,127,0,-105.612,0.0014001,2.19073,5.94744,0.674078,0.0430273,1.0014,1.0014,8.9417,8.9417,382.773,382.773,1.96222,1.96222,8.90777,8.90777,8.72203,8.72203,6.28487,6.28487,2.766,2.766,1.94272,1.94272,1.36453,1.36453,0.855408,0.855408,8.90777,8.72203,6.28487,2.766,1.94272,1.36453,0.855408,8.90777,8.90777,8.90777,8.90777,8.90777,8.90777,8.90777,8.90777,8.90777,8.90777,8.90777,1,1,1,1,1,1,1,1,1,1,1,8.72203,8.72203,8.72203,8.72203,8.72203,8.72203,8.72203,8.72203,8.72203,8.72203,8.72203,1,1,1,1,1,1,1,1,1,1,1,6.28487,6.28487,6.28487,6.28487,6.28487,6.28487,6.28487,6.28487,6.28487,6.28487,6.28487,1,1,1,1,1,1,1,1,1,1,1,2.766,2.766,2.766,2.766,2.766,2.766,2.766,2.766,2.766,2.766,2.766,1,1,1,1,1,1,1,1,1,1,1,1.94272,1.94272,1.94272,1.94272,1.94272,1.94272,1.94272,1.94272,1.94272,1.94272,1.94272,1,1,1,1,1,1,1,1,1,1,1,1.36453,1.36453,1.36453,1.36453,1.36453,1.36453,1.36453,1.36453,1.36453,1.36453,1.36453,1,1,1,1,1,1,1,1,1,1,1,0.855408,0.855408,0.855408,0.855408,0.855408,0.855408,0.855408,0.855408,0.855408,0.855408,0.855408,1,1,1,1,1,1,1,1,1,1,1
"116","111.551",0.99993,0.0197203,7,255,0,-109.398,0.0163256,2.27907,3.41935,0.42983,0.0461789,1.01646,1.01646,9.76756,9.76756,30.5495,30.5495,1.537,1.537,9.91414,9.91414,9.64315,9.64315,6.28917,6.28917,2.18823,2.18823,1.39243,1.39243,0.886514,0.886514,0.488246,0.488246,9.91414,9.64315,6.28917,2.18823,1.39243,0.886514,0.488246,9.91414,9.91414,9.91414,9.91414,9.91414,9.91414,9.91414,9.91414,9.91414,9.91414,9.91414,1,1,1,1,1,1,1,1,1,1,1,9.64315,9.64315,9.64315,9.64315,9.64315,9.64315,9.64315,9.64315,9.64315,9.64315,9.64315,1,1,1,1,1,1,1,1,1,1,1,6.28917,6.28917,6.28917,6.28917,6.28917,6.28917,6.28917,6.28917,6.28917,6.28917,6.28917,1,1,1,1,1,1,1,1,1,1,1,2.18823,2.18823,2.18823,2.18823,2.18823,2.18823,2.18823,2.18823,2.18823,2.18823,2.18823,1,1,1,1,1,1,1,1,1,1,1,1.39243,1.39243,1.39243,1.39243,1.39243,1.39243,1.39243,1.39243,1.39243,1.39243,1.39243,1,1,1,1,1,1,1,1,1,1,1,0.886514,0.886514,0.886514,0.886514,0.886514,0.886514,0.886514,0.886514,0.886514,0.886514,0.886514,1,1,1,1,1,1,1,1,1,1,1,0.488246,0.488246,0.488246,0.488246,0.488246,0.488246,0.488246,0.488246,0.488246,0.488246,0.488246,1,1,1,1,1,1,1,1,1,1,1
"117","110.103",0.991305,0.0197203,8,383,0,-107.739,-0.00829105,0.708256,0.160576,1.10693,0.0509348,0.991743,0.991743,2.03045,2.03045,1.17419,1.17419,3.02506,3.02506,3.73325,3.73325,3.45105,3.45105,1.93969,1.93969,0.976785,0.976785,0.765165,0.765165,0.604067,0.604067,0.444299,0.444299,3.73325,3.45105,1.93969,0.976785,0.765165,0.604067,0.444299,3.73325,3.73325,3.73325,3.73325,3.73325,3.73325,3.73325,3.73325,3.73325,3.73325,3.73325,1,1,1,1,1,1,1,1,1,1,1,3.45105,3.45105,3.45105,3.45105,3.45105,3.45105,3.45105,3.45105,3.45105,3.45105,3.45105,1,1,1,1,1,1,1,1,1,1,1,1.93969,1.93969,1.93969,1.93969,1.93969,1.93969,1.93969,1.93969,1.93969,1.93969,1.93969,1,1,1,1,1,1,1,1,1,1,1,0.976785,0.976785,0.976785,0.976785,0.976785,0.976785,0.976785,0.976785,0.976785,0.976785,0.976785,1,1,1,1,1,1,1,1,1,1,1,0.765165,0.765165,0.765165,0.765165,0.765165,0.765165,0.765165,0.765165,0.765165,0.765165,0.765165,1,1,1,1,1,1,1,1,1,1,1,0.604067,0.604067,0.604067,0.604067,0.604067,0.604067,0.604067,0.604067,0.604067,0.604067,0.604067,1,1,1,1,1,1,1,1,1,1,1,0.444299,0.444299,0.444299,0.444299,0.444299,0.444299,0.444299,0.444299,0.444299,0.444299,0.444299,1,1,1,1,1,1,1,1,1,1,1
